case_id,activity,enable_time,start_time,end_time,resource
1945,WriteRejection,2024-11-25 12:53:00.657827+00:00,2024-12-03 11:39:36.230411+00:00,2024-12-03 11:45:16.978313+00:00,Sachbearbeiter2
909,SendRejection,2024-11-25 12:58:06.884122+00:00,2024-12-03 11:43:15.289479+00:00,2024-12-03 11:45:19.433558+00:00,Sachbearbeiter3
242,ReviewDocuments,2024-11-25 13:03:36.112589+00:00,2024-12-03 11:45:16.978313+00:00,2024-12-03 11:55:54.803505+00:00,Sachbearbeiter2
93,Write Notification,2024-11-25 13:06:51.799739+00:00,2024-12-03 11:45:19.433558+00:00,2024-12-03 11:48:43.214044+00:00,Sachbearbeiter3
1114,Write Notification,2024-11-25 13:09:16.626974+00:00,2024-12-03 11:48:43.214044+00:00,2024-12-03 11:52:59.915831+00:00,Sachbearbeiter3
1031,Write Notification,2024-11-25 13:11:04.586367+00:00,2024-12-03 11:49:33.848174+00:00,2024-12-03 11:54:42.108425+00:00,Sachbearbeiter1
685,Write Notification,2024-11-25 13:14:17.003250+00:00,2024-12-03 11:52:59.915831+00:00,2024-12-03 11:57:02.474016+00:00,Sachbearbeiter3
230,Write Notification,2024-11-25 13:23:53.739646+00:00,2024-12-03 11:54:42.108425+00:00,2024-12-03 11:58:28.917402+00:00,Sachbearbeiter1
1128,Write Notification,2024-11-25 13:27:11.387101+00:00,2024-12-03 11:55:54.803505+00:00,2024-12-03 12:01:21.571251+00:00,Sachbearbeiter2
1976,SendRejection,2024-11-25 13:28:32.942925+00:00,2024-12-03 11:57:02.474016+00:00,2024-12-03 11:59:01.860986+00:00,Sachbearbeiter3
354,Write Notification,2024-11-25 13:31:02.533870+00:00,2024-12-03 11:58:28.917402+00:00,2024-12-03 12:03:57.023869+00:00,Sachbearbeiter1
1410,ReviewDocuments,2024-11-25 13:40:11.133272+00:00,2024-12-03 11:59:01.860986+00:00,2024-12-03 12:10:07.756859+00:00,Sachbearbeiter3
1960,StoreApplication,2024-11-25 13:41:31.570601+00:00,2024-12-03 12:01:21.571251+00:00,2024-12-03 12:03:12.441343+00:00,Sachbearbeiter2
963,Write Notification,2024-11-25 13:42:18.383988+00:00,2024-12-03 12:03:12.441343+00:00,2024-12-03 12:06:23.814364+00:00,Sachbearbeiter2
1299,Write Notification,2024-11-25 13:43:16.072955+00:00,2024-12-03 12:03:57.023869+00:00,2024-12-03 12:08:36.610767+00:00,Sachbearbeiter1
1666,SendNotification,2024-11-25 13:45:10.761136+00:00,2024-12-03 12:06:23.814364+00:00,2024-12-03 12:08:29.968089+00:00,Sachbearbeiter2
1566,SendNotification,2024-11-25 13:46:00.080606+00:00,2024-12-03 12:08:29.968089+00:00,2024-12-03 12:11:14.776100+00:00,Sachbearbeiter2
815,SendNotification,2024-11-25 13:46:11.392972+00:00,2024-12-03 12:08:36.610767+00:00,2024-12-03 12:10:08.126631+00:00,Sachbearbeiter1
744,SendNotification,2024-11-25 13:49:57.334209+00:00,2024-12-03 12:10:07.756859+00:00,2024-12-03 12:11:25.273263+00:00,Sachbearbeiter3
1537,SendNotification,2024-11-25 13:50:07.663751+00:00,2024-12-03 12:10:08.126631+00:00,2024-12-03 12:11:45.815430+00:00,Sachbearbeiter1
1648,SendNotification,2024-11-25 13:51:12.954960+00:00,2024-12-03 12:11:14.776100+00:00,2024-12-03 12:12:33.827288+00:00,Sachbearbeiter2
1918,SendNotification,2024-11-25 13:53:53.737053+00:00,2024-12-03 12:11:25.273263+00:00,2024-12-03 12:13:50.916727+00:00,Sachbearbeiter3
1497,SendNotification,2024-11-25 13:55:07.633195+00:00,2024-12-03 12:11:45.815430+00:00,2024-12-03 12:13:29.818035+00:00,Sachbearbeiter1
1925,SendNotification,2024-11-25 13:58:29.116541+00:00,2024-12-03 12:12:33.827288+00:00,2024-12-03 12:14:12.391460+00:00,Sachbearbeiter2
1788,SendNotification,2024-11-25 14:00:40.809432+00:00,2024-12-03 12:13:29.818035+00:00,2024-12-03 12:15:52.753248+00:00,Sachbearbeiter1
350,WriteRejection,2024-11-25 14:01:44.998861+00:00,2024-12-03 12:13:50.916727+00:00,2024-12-03 12:17:20.418850+00:00,Sachbearbeiter3
1762,SendNotification,2024-11-25 14:04:51.078637+00:00,2024-12-03 12:14:12.391460+00:00,2024-12-03 12:16:47.263996+00:00,Sachbearbeiter2
1415,SendNotification,2024-11-25 14:04:52.060177+00:00,2024-12-03 12:15:52.753248+00:00,2024-12-03 12:17:37.424791+00:00,Sachbearbeiter1
1129,SendNotification,2024-11-25 14:06:29.574066+00:00,2024-12-03 12:16:47.263996+00:00,2024-12-03 12:18:30.904200+00:00,Sachbearbeiter2
1113,SendNotification,2024-11-25 14:08:49.957656+00:00,2024-12-03 12:17:20.418850+00:00,2024-12-03 12:19:32.058360+00:00,Sachbearbeiter3
1602,SendNotification,2024-11-25 14:11:10.515793+00:00,2024-12-03 12:17:37.424791+00:00,2024-12-03 12:20:09.153393+00:00,Sachbearbeiter1
1233,SendNotification,2024-11-25 14:11:32.079625+00:00,2024-12-03 12:18:30.904200+00:00,2024-12-03 12:20:30.052988+00:00,Sachbearbeiter2
1042,SendNotification,2024-11-25 14:14:22.901266+00:00,2024-12-03 12:19:32.058360+00:00,2024-12-03 12:21:01.486795+00:00,Sachbearbeiter3
1464,SendNotification,2024-11-25 14:15:18.365294+00:00,2024-12-03 12:20:09.153393+00:00,2024-12-03 12:21:11.818705+00:00,Sachbearbeiter1
879,SendNotification,2024-11-25 14:17:31.511323+00:00,2024-12-03 12:20:30.052988+00:00,2024-12-03 12:22:23.444207+00:00,Sachbearbeiter2
1265,StoreApplication,2024-11-25 14:18:30.852542+00:00,2024-12-03 12:21:01.486795+00:00,2024-12-03 12:23:41.174626+00:00,Sachbearbeiter3
872,SendNotification,2024-11-25 14:20:13.321021+00:00,2024-12-03 12:21:11.818705+00:00,2024-12-03 12:22:54.041953+00:00,Sachbearbeiter1
1664,SendNotification,2024-11-25 14:20:37.473259+00:00,2024-12-03 12:22:23.444207+00:00,2024-12-03 12:24:30.823409+00:00,Sachbearbeiter2
408,SendNotification,2024-11-25 14:23:20.322686+00:00,2024-12-03 12:22:54.041953+00:00,2024-12-03 12:24:44.324129+00:00,Sachbearbeiter1
235,SendNotification,2024-11-25 14:23:34.748391+00:00,2024-12-03 12:23:41.174626+00:00,2024-12-03 12:25:25.837129+00:00,Sachbearbeiter3
1907,SendNotification,2024-11-25 14:26:38.341335+00:00,2024-12-03 12:24:30.823409+00:00,2024-12-03 12:26:54.238953+00:00,Sachbearbeiter2
9,SendNotification,2024-11-25 14:28:36.089194+00:00,2024-12-03 12:24:44.324129+00:00,2024-12-03 12:26:50.663657+00:00,Sachbearbeiter1
421,CalculateClaim,2024-11-25 14:31:09.899910+00:00,2024-12-03 12:25:25.837129+00:00,2024-12-03 12:42:00.725322+00:00,Sachbearbeiter3
955,SendNotification,2024-11-25 14:31:59.371488+00:00,2024-12-03 12:26:50.663657+00:00,2024-12-03 12:28:30.910170+00:00,Sachbearbeiter1
755,SendNotification,2024-11-25 14:34:07.524626+00:00,2024-12-03 12:26:54.238953+00:00,2024-12-03 12:28:24.019496+00:00,Sachbearbeiter2
578,SendNotification,2024-11-25 14:34:46.806752+00:00,2024-12-03 12:28:24.019496+00:00,2024-12-03 12:30:16.603049+00:00,Sachbearbeiter2
1390,SendNotification,2024-11-25 14:36:51.157850+00:00,2024-12-03 12:28:30.910170+00:00,2024-12-03 12:30:25.514966+00:00,Sachbearbeiter1
1949,SendNotification,2024-11-25 14:39:21.403076+00:00,2024-12-03 12:30:16.603049+00:00,2024-12-03 12:31:19.578349+00:00,Sachbearbeiter2
1224,SendNotification,2024-11-25 14:39:36.482330+00:00,2024-12-03 12:30:25.514966+00:00,2024-12-03 12:32:55.745264+00:00,Sachbearbeiter1
1075,SendNotification,2024-11-25 14:42:04.603268+00:00,2024-12-03 12:31:19.578349+00:00,2024-12-03 12:33:44.195778+00:00,Sachbearbeiter2
1687,SendNotification,2024-11-25 14:43:30.268410+00:00,2024-12-03 12:32:55.745264+00:00,2024-12-03 12:35:14.567826+00:00,Sachbearbeiter1
1087,SendNotification,2024-11-25 14:46:30.754859+00:00,2024-12-03 12:33:44.195778+00:00,2024-12-03 12:35:43.093965+00:00,Sachbearbeiter2
660,SendNotification,2024-11-25 14:47:40.336983+00:00,2024-12-03 12:35:14.567826+00:00,2024-12-03 12:36:45.660910+00:00,Sachbearbeiter1
331,SendNotification,2024-11-25 14:51:17.953504+00:00,2024-12-03 12:35:43.093965+00:00,2024-12-03 12:37:06.914335+00:00,Sachbearbeiter2
1296,SendNotification,2024-11-25 14:53:48.670557+00:00,2024-12-03 12:36:45.660910+00:00,2024-12-03 12:39:26.440588+00:00,Sachbearbeiter1
1286,ReceiveResubmission,2024-11-25 14:58:59.847197+00:00,2024-11-25 14:58:59.847197+00:00,2024-11-30 19:33:38.592760+00:00,System_8355
1204,Write Notification,2024-11-25 15:03:22.208450+00:00,2024-12-03 12:37:06.914335+00:00,2024-12-03 12:42:25.964759+00:00,Sachbearbeiter2
1052,Write Notification,2024-11-25 15:13:46.924397+00:00,2024-12-03 12:39:26.440588+00:00,2024-12-03 12:45:08.071680+00:00,Sachbearbeiter1
1891,ReceiveResubmission,2024-11-25 15:14:39.610485+00:00,2024-11-25 15:14:39.610485+00:00,2024-11-30 10:22:34.628975+00:00,System_8356
1943,WriteRejection,2024-11-25 15:20:16.675227+00:00,2024-12-03 12:42:00.725322+00:00,2024-12-03 12:45:57.847700+00:00,Sachbearbeiter3
213,SendNotification,2024-11-25 15:25:42.429289+00:00,2024-12-03 12:42:25.964759+00:00,2024-12-03 12:44:39.828329+00:00,Sachbearbeiter2
1420,CalculateClaim,2024-11-25 15:26:33.938447+00:00,2024-12-03 12:44:39.828329+00:00,2024-12-03 13:01:20.762078+00:00,Sachbearbeiter2
1403,CalculateClaim,2024-11-25 15:26:42.669893+00:00,2024-12-03 12:45:08.071680+00:00,2024-12-03 13:02:58.079669+00:00,Sachbearbeiter1
1188,WriteRejection,2024-11-25 15:33:20.395190+00:00,2024-12-03 12:45:57.847700+00:00,2024-12-03 12:49:46.513942+00:00,Sachbearbeiter3
1898,CalculateClaim,2024-11-25 15:39:04.111314+00:00,2024-12-03 12:49:46.513942+00:00,2024-12-03 13:04:51.091274+00:00,Sachbearbeiter3
1715,CalculateClaim,2024-11-25 15:41:31.206379+00:00,2024-12-03 13:01:20.762078+00:00,2024-12-03 13:10:53.780871+00:00,Sachbearbeiter2
925,CalculateClaim,2024-11-25 15:42:05.071481+00:00,2024-12-03 13:02:58.079669+00:00,2024-12-03 13:19:35.043126+00:00,Sachbearbeiter1
634,CalculateClaim,2024-11-25 15:49:11.698430+00:00,2024-12-03 13:04:51.091274+00:00,2024-12-03 13:19:03.251273+00:00,Sachbearbeiter3
549,ReceiveResubmission,2024-11-25 15:53:38.615545+00:00,2024-11-25 15:53:38.615545+00:00,2024-11-28 06:32:35.989348+00:00,System_8357
1121,CalculateClaim,2024-11-25 15:54:37.371721+00:00,2024-12-03 13:10:53.780871+00:00,2024-12-03 13:29:27.285329+00:00,Sachbearbeiter2
1851,AssessApplication,2024-11-25 15:55:35.451747+00:00,2024-12-03 13:19:03.251273+00:00,2024-12-03 13:28:03.804224+00:00,Sachbearbeiter3
953,CalculateClaim,2024-11-25 15:58:16.418721+00:00,2024-12-03 13:19:35.043126+00:00,2024-12-03 13:37:18.461913+00:00,Sachbearbeiter1
1055,ReviewDocuments,2024-11-25 17:22:59.028085+00:00,2024-12-03 13:28:03.804224+00:00,2024-12-03 13:34:28.135303+00:00,Sachbearbeiter3
414,ReviewDocuments,2024-11-26 00:09:05.736373+00:00,2024-12-03 13:29:27.285329+00:00,2024-12-03 13:36:58.179948+00:00,Sachbearbeiter2
1899,ReviewDocuments,2024-11-26 05:12:53.104472+00:00,2024-12-03 13:34:28.135303+00:00,2024-12-03 13:44:55.145671+00:00,Sachbearbeiter3
1802,ReviewDocuments,2024-11-26 07:27:10.140012+00:00,2024-12-03 13:36:58.179948+00:00,2024-12-03 13:48:39.148323+00:00,Sachbearbeiter2
911,CalculateClaim,2024-11-26 07:34:30.582677+00:00,2024-12-03 13:37:18.461913+00:00,2024-12-03 13:57:02.615168+00:00,Sachbearbeiter1
1282,WriteRejection,2024-11-26 07:37:40.693476+00:00,2024-12-03 13:44:55.145671+00:00,2024-12-03 13:48:39.933430+00:00,Sachbearbeiter3
163,CalculateClaim,2024-11-26 07:42:06.576479+00:00,2024-12-03 13:48:39.148323+00:00,2024-12-03 14:07:37.442615+00:00,Sachbearbeiter2
234,WriteRejection,2024-11-26 07:44:19.911615+00:00,2024-12-03 13:48:39.933430+00:00,2024-12-03 13:52:54.466764+00:00,Sachbearbeiter3
601,CalculateClaim,2024-11-26 07:47:43.811579+00:00,2024-12-03 13:52:54.466764+00:00,2024-12-03 14:06:26.833812+00:00,Sachbearbeiter3
1066,CalculateClaim,2024-11-26 07:56:30.784465+00:00,2024-12-03 13:57:02.615168+00:00,2024-12-03 14:10:56.870684+00:00,Sachbearbeiter1
274,CalculateClaim,2024-11-26 07:59:02.650646+00:00,2024-12-03 14:06:26.833812+00:00,2024-12-03 14:20:08.541685+00:00,Sachbearbeiter3
1513,CalculateClaim,2024-11-26 07:59:43.136553+00:00,2024-12-03 14:07:37.442615+00:00,2024-12-03 14:24:38.393985+00:00,Sachbearbeiter2
1631,CalculateClaim,2024-11-26 08:01:32.709430+00:00,2024-12-03 14:10:56.870684+00:00,2024-12-03 14:23:37.114243+00:00,Sachbearbeiter1
363,CalculateClaim,2024-11-26 08:07:20.570176+00:00,2024-12-03 14:20:08.541685+00:00,2024-12-03 14:32:02.210159+00:00,Sachbearbeiter3
1641,CalculateClaim,2024-11-26 08:11:22.446781+00:00,2024-12-03 14:23:37.114243+00:00,2024-12-03 14:40:27.118652+00:00,Sachbearbeiter1
1991,CalculateClaim,2024-11-26 08:12:21.068062+00:00,2024-12-03 14:24:38.393985+00:00,2024-12-03 14:39:01.431241+00:00,Sachbearbeiter2
1231,CalculateClaim,2024-11-26 08:15:07.028282+00:00,2024-12-03 14:32:02.210159+00:00,2024-12-03 14:48:32.192559+00:00,Sachbearbeiter3
1543,ReviewDocuments,2024-11-26 08:19:24.901106+00:00,2024-12-03 14:39:01.431241+00:00,2024-12-03 14:47:47.801731+00:00,Sachbearbeiter2
1454,CalculateClaim,2024-11-26 08:21:47.338055+00:00,2024-12-03 14:40:27.118652+00:00,2024-12-03 14:54:58.986252+00:00,Sachbearbeiter1
85,StoreApplication,2024-11-26 08:24:38.172029+00:00,2024-12-03 14:47:47.801731+00:00,2024-12-03 14:49:37.600255+00:00,Sachbearbeiter2
327,RequestResubmission,2024-11-26 08:28:25.245791+00:00,2024-12-03 14:48:32.192559+00:00,2024-12-03 14:54:55.450274+00:00,Sachbearbeiter3
1629,StoreApplication,2024-11-26 08:33:47.668527+00:00,2024-12-03 14:49:37.600255+00:00,2024-12-03 14:52:13.251501+00:00,Sachbearbeiter2
1771,RequestResubmission,2024-11-26 08:35:51.534891+00:00,2024-12-03 14:52:13.251501+00:00,2024-12-03 14:59:36.427829+00:00,Sachbearbeiter2
371,RequestResubmission,2024-11-26 08:37:34.892436+00:00,2024-12-03 14:54:55.450274+00:00,2024-12-03 15:02:03.907974+00:00,Sachbearbeiter3
894,StoreApplication,2024-11-26 08:42:28.144095+00:00,2024-12-03 14:54:58.986252+00:00,2024-12-03 14:56:40.079866+00:00,Sachbearbeiter1
507,RequestResubmission,2024-11-26 08:43:14.764638+00:00,2024-12-03 14:56:40.079866+00:00,2024-12-03 15:02:18.974047+00:00,Sachbearbeiter1
659,StoreApplication,2024-11-26 08:46:02.620291+00:00,2024-12-03 14:59:36.427829+00:00,2024-12-03 15:01:07.901674+00:00,Sachbearbeiter2
1768,RequestResubmission,2024-11-26 08:52:02.403419+00:00,2024-12-03 15:01:07.901674+00:00,2024-12-03 15:06:22.974242+00:00,Sachbearbeiter2
1239,RequestResubmission,2024-11-26 08:54:20.807286+00:00,2024-12-03 15:02:03.907974+00:00,2024-12-03 15:07:13.953852+00:00,Sachbearbeiter3
1195,RequestResubmission,2024-11-26 08:54:51.849896+00:00,2024-12-03 15:02:18.974047+00:00,2024-12-03 15:07:55.035797+00:00,Sachbearbeiter1
396,SendNotification,2024-11-26 08:57:33.938143+00:00,2024-12-03 15:06:22.974242+00:00,2024-12-03 15:08:25.858958+00:00,Sachbearbeiter2
1655,SendNotification,2024-11-26 08:58:17.774852+00:00,2024-12-03 15:07:13.953852+00:00,2024-12-03 15:09:44.799558+00:00,Sachbearbeiter3
1987,CalculateClaim,2024-11-26 09:02:53.594589+00:00,2024-12-03 15:07:55.035797+00:00,2024-12-03 15:23:32.818853+00:00,Sachbearbeiter1
1614,AssessApplication,2024-11-26 09:06:04.621589+00:00,2024-12-03 15:08:25.858958+00:00,2024-12-03 15:21:28.979296+00:00,Sachbearbeiter2
319,AssessApplication,2024-11-26 09:08:03.543283+00:00,2024-12-03 15:09:44.799558+00:00,2024-12-03 15:15:08.234950+00:00,Sachbearbeiter3
1585,SendNotification,2024-11-26 09:08:57.212338+00:00,2024-12-03 15:15:08.234950+00:00,2024-12-03 15:16:45.089800+00:00,Sachbearbeiter3
1739,AssessApplication,2024-11-26 09:09:54.403903+00:00,2024-12-03 15:16:45.089800+00:00,2024-12-03 15:31:52.031712+00:00,Sachbearbeiter3
1532,WriteRejection,2024-11-26 09:14:13.072795+00:00,2024-12-03 15:21:28.979296+00:00,2024-12-03 15:24:45.481927+00:00,Sachbearbeiter2
251,ReceiveResubmission,2024-11-26 09:15:56.218481+00:00,2024-11-26 09:15:56.218481+00:00,2024-11-27 08:40:07.385100+00:00,System_8358
1178,AssessApplication,2024-11-26 09:16:17.718858+00:00,2024-12-03 15:23:32.818853+00:00,2024-12-03 15:35:19.927865+00:00,Sachbearbeiter1
1003,ReceiveResubmission,2024-11-26 09:16:40.532420+00:00,2024-11-26 09:16:40.532420+00:00,2024-12-01 13:15:54.612772+00:00,System_8359
1706,SendNotification,2024-11-26 09:22:49.372700+00:00,2024-12-03 15:24:45.481927+00:00,2024-12-03 15:27:26.722263+00:00,Sachbearbeiter2
1922,AssessApplication,2024-11-26 09:23:02.861779+00:00,2024-12-03 15:27:26.722263+00:00,2024-12-03 15:36:42.348652+00:00,Sachbearbeiter2
901,SendNotification,2024-11-26 09:27:41.219459+00:00,2024-12-03 15:31:52.031712+00:00,2024-12-03 15:33:00.777815+00:00,Sachbearbeiter3
1184,CalculateClaim,2024-11-26 09:33:45.880009+00:00,2024-12-03 15:33:00.777815+00:00,2024-12-03 15:52:45.254216+00:00,Sachbearbeiter3
562,Write Notification,2024-11-26 09:43:22.272727+00:00,2024-12-03 15:35:19.927865+00:00,2024-12-03 15:39:20.785749+00:00,Sachbearbeiter1
211,Write Notification,2024-11-26 09:46:04.540266+00:00,2024-12-03 15:36:42.348652+00:00,2024-12-03 15:40:35.285346+00:00,Sachbearbeiter2
1262,Write Notification,2024-11-26 09:47:56.659715+00:00,2024-12-03 15:39:20.785749+00:00,2024-12-03 15:44:18.485093+00:00,Sachbearbeiter1
1036,ReceiveResubmission,2024-11-26 09:56:47.008459+00:00,2024-11-26 09:56:47.008459+00:00,2024-11-27 23:48:55.956857+00:00,System_8360
1056,Write Notification,2024-11-26 10:00:04.685619+00:00,2024-12-03 15:40:35.285346+00:00,2024-12-03 15:45:02.794745+00:00,Sachbearbeiter2
1434,SendNotification,2024-11-26 10:00:50.512572+00:00,2024-12-03 15:44:18.485093+00:00,2024-12-03 15:46:17.938400+00:00,Sachbearbeiter1
988,Write Notification,2024-11-26 10:02:19.341493+00:00,2024-12-03 15:45:02.794745+00:00,2024-12-03 15:48:10.186975+00:00,Sachbearbeiter2
715,RequestResubmission,2024-11-26 10:12:20.714969+00:00,2024-12-03 15:46:17.938400+00:00,2024-12-03 15:51:10.085122+00:00,Sachbearbeiter1
683,SendNotification,2024-11-26 10:12:22.467684+00:00,2024-12-03 15:48:10.186975+00:00,2024-12-03 15:50:21.600424+00:00,Sachbearbeiter2
1668,CalculateClaim,2024-11-26 10:21:57.953094+00:00,2024-12-03 15:50:21.600424+00:00,2024-12-04 07:33:06.241886+00:00,Sachbearbeiter2
116,StoreApplication,2024-11-26 10:22:46.152683+00:00,2024-12-03 15:51:10.085122+00:00,2024-12-03 15:53:07.288818+00:00,Sachbearbeiter1
592,SendNotification,2024-11-26 10:24:07.403871+00:00,2024-12-03 15:52:45.254216+00:00,2024-12-03 15:54:38.221808+00:00,Sachbearbeiter3
254,SendNotification,2024-11-26 10:28:09.017888+00:00,2024-12-03 15:53:07.288818+00:00,2024-12-03 15:55:18.544501+00:00,Sachbearbeiter1
13,SendNotification,2024-11-26 10:28:29.639245+00:00,2024-12-03 15:54:38.221808+00:00,2024-12-03 15:57:23.992547+00:00,Sachbearbeiter3
1680,SendNotification,2024-11-26 10:33:24.871991+00:00,2024-12-03 15:55:18.544501+00:00,2024-12-03 15:56:37.291671+00:00,Sachbearbeiter1
615,StoreApplication,2024-11-26 10:33:49.661198+00:00,2024-12-03 15:56:37.291671+00:00,2024-12-03 15:58:29.722576+00:00,Sachbearbeiter1
534,SendNotification,2024-11-26 10:34:14.512025+00:00,2024-12-03 15:57:23.992547+00:00,2024-12-03 15:59:58.613104+00:00,Sachbearbeiter3
1263,SendNotification,2024-11-26 10:37:08.033547+00:00,2024-12-03 15:58:29.722576+00:00,2024-12-04 07:30:38.077907+00:00,Sachbearbeiter1
1633,SendNotification,2024-11-26 10:38:32.719200+00:00,2024-12-03 15:59:58.613104+00:00,2024-12-04 07:31:45.670438+00:00,Sachbearbeiter3
1474,SendNotification,2024-11-26 10:39:23.499384+00:00,2024-12-04 07:30:38.077907+00:00,2024-12-04 07:32:11.687815+00:00,Sachbearbeiter1
706,SendNotification,2024-11-26 10:41:16.529625+00:00,2024-12-04 07:31:45.670438+00:00,2024-12-04 07:33:42.173944+00:00,Sachbearbeiter3
1843,SendNotification,2024-11-26 10:42:11.433926+00:00,2024-12-04 07:32:11.687815+00:00,2024-12-04 07:34:04.079421+00:00,Sachbearbeiter1
771,SendNotification,2024-11-26 10:42:15.610463+00:00,2024-12-04 07:33:06.241886+00:00,2024-12-04 07:35:27.599590+00:00,Sachbearbeiter2
1306,SendNotification,2024-11-26 10:45:40.734342+00:00,2024-12-04 07:33:42.173944+00:00,2024-12-04 07:36:04.035849+00:00,Sachbearbeiter3
1560,SendNotification,2024-11-26 10:47:01.643701+00:00,2024-12-04 07:34:04.079421+00:00,2024-12-04 07:36:07.983596+00:00,Sachbearbeiter1
999,SendRejection,2024-11-26 10:50:07.036509+00:00,2024-12-04 07:35:27.599590+00:00,2024-12-04 07:36:28.126615+00:00,Sachbearbeiter2
605,SendNotification,2024-11-26 10:50:07.837379+00:00,2024-12-04 07:36:04.035849+00:00,2024-12-04 07:38:09.393909+00:00,Sachbearbeiter3
1291,SendNotification,2024-11-26 10:54:13.463873+00:00,2024-12-04 07:36:07.983596+00:00,2024-12-04 07:38:21.856309+00:00,Sachbearbeiter1
1564,SendNotification,2024-11-26 10:55:01.839869+00:00,2024-12-04 07:36:28.126615+00:00,2024-12-04 07:39:28.938603+00:00,Sachbearbeiter2
1244,Write Notification,2024-11-26 10:57:44.437762+00:00,2024-12-04 07:38:09.393909+00:00,2024-12-04 07:43:10.270954+00:00,Sachbearbeiter3
1413,SendNotification,2024-11-26 10:59:25.440260+00:00,2024-12-04 07:38:21.856309+00:00,2024-12-04 07:40:40.087096+00:00,Sachbearbeiter1
432,ReceiveResubmission,2024-11-26 10:59:35.175998+00:00,2024-11-26 10:59:35.175998+00:00,2024-11-27 19:40:12.661222+00:00,System_8361
786,SendNotification,2024-11-26 11:03:17.631840+00:00,2024-12-04 07:39:28.938603+00:00,2024-12-04 07:41:24.305079+00:00,Sachbearbeiter2
1662,SendNotification,2024-11-26 11:04:16.801142+00:00,2024-12-04 07:40:40.087096+00:00,2024-12-04 07:42:46.129148+00:00,Sachbearbeiter1
1336,CalculateClaim,2024-11-26 11:06:14.662754+00:00,2024-12-04 07:41:24.305079+00:00,2024-12-04 07:55:06.018013+00:00,Sachbearbeiter2
1418,SendNotification,2024-11-26 11:07:13.688554+00:00,2024-12-04 07:42:46.129148+00:00,2024-12-04 07:44:53.198469+00:00,Sachbearbeiter1
1491,SendNotification,2024-11-26 11:12:10.650241+00:00,2024-12-04 07:43:10.270954+00:00,2024-12-04 07:45:03.912214+00:00,Sachbearbeiter3
32,SendNotification,2024-11-26 11:15:03.982136+00:00,2024-12-04 07:44:53.198469+00:00,2024-12-04 07:47:24.417770+00:00,Sachbearbeiter1
919,SendNotification,2024-11-26 11:16:17.841261+00:00,2024-12-04 07:45:03.912214+00:00,2024-12-04 07:47:28.186580+00:00,Sachbearbeiter3
1853,SendNotification,2024-11-26 11:19:29.535226+00:00,2024-12-04 07:47:24.417770+00:00,2024-12-04 07:48:44.097696+00:00,Sachbearbeiter1
855,Write Notification,2024-11-26 11:19:54.389114+00:00,2024-12-04 07:47:28.186580+00:00,2024-12-04 07:52:47.031069+00:00,Sachbearbeiter3
686,SendNotification,2024-11-26 11:22:46.205939+00:00,2024-12-04 07:48:44.097696+00:00,2024-12-04 07:50:30.904698+00:00,Sachbearbeiter1
1691,SendNotification,2024-11-26 11:25:58.040103+00:00,2024-12-04 07:50:30.904698+00:00,2024-12-04 07:52:55.982986+00:00,Sachbearbeiter1
389,Write Notification,2024-11-26 11:27:27.773577+00:00,2024-12-04 07:52:47.031069+00:00,2024-12-04 07:57:27.252977+00:00,Sachbearbeiter3
1650,SendNotification,2024-11-26 11:28:17.832558+00:00,2024-12-04 07:52:55.982986+00:00,2024-12-04 07:55:10.896508+00:00,Sachbearbeiter1
746,SendNotification,2024-11-26 11:33:36.397070+00:00,2024-12-04 07:55:06.018013+00:00,2024-12-04 07:57:44.882628+00:00,Sachbearbeiter2
4,SendNotification,2024-11-26 11:33:45.500074+00:00,2024-12-04 07:55:10.896508+00:00,2024-12-04 07:56:14.148819+00:00,Sachbearbeiter1
362,CalculateClaim,2024-11-26 11:35:34.310510+00:00,2024-12-04 07:56:14.148819+00:00,2024-12-04 08:14:01.487766+00:00,Sachbearbeiter1
1122,CalculateClaim,2024-11-26 11:46:05.901091+00:00,2024-12-04 07:57:27.252977+00:00,2024-12-04 08:07:56.587842+00:00,Sachbearbeiter3
290,CalculateClaim,2024-11-26 11:58:51.542406+00:00,2024-12-04 07:57:44.882628+00:00,2024-12-04 08:16:18.598326+00:00,Sachbearbeiter2
1146,Write Notification,2024-11-26 12:01:01.213090+00:00,2024-12-04 08:07:56.587842+00:00,2024-12-04 08:12:51.697902+00:00,Sachbearbeiter3
249,WriteRejection,2024-11-26 12:03:48.083659+00:00,2024-12-04 08:12:51.697902+00:00,2024-12-04 08:17:23.065130+00:00,Sachbearbeiter3
298,SendNotification,2024-11-26 12:05:11.910153+00:00,2024-12-04 08:14:01.487766+00:00,2024-12-04 08:16:51.548016+00:00,Sachbearbeiter1
1421,SendNotification,2024-11-26 12:11:54.236125+00:00,2024-12-04 08:16:18.598326+00:00,2024-12-04 08:18:05.972605+00:00,Sachbearbeiter2
524,SendNotification,2024-11-26 12:17:04.855215+00:00,2024-12-04 08:16:51.548016+00:00,2024-12-04 08:19:27.322155+00:00,Sachbearbeiter1
1845,CalculateClaim,2024-11-26 12:20:49.281076+00:00,2024-12-04 08:17:23.065130+00:00,2024-12-04 08:29:11.514235+00:00,Sachbearbeiter3
890,SendNotification,2024-11-26 12:20:51.876339+00:00,2024-12-04 08:18:05.972605+00:00,2024-12-04 08:19:51.964833+00:00,Sachbearbeiter2
