document_id,application_id,doc_type,doc_category,status,submission_date,reviewed,printed,archived
DOC_036852,APP_009029,Formblatt 3,Eltern,Received,2024-11-12 00:34:37,True,False,False
DOC_036853,APP_009029,Einkommensnachweis Eltern,Eltern,Received,2024-10-18 14:26:20,True,False,False
DOC_036854,APP_009030,Formblatt 1,Student,Received,2024-10-16 13:03:27,True,False,False
DOC_036855,APP_009030,Immatrikulationsbescheinigung,Student,Received,2024-10-16 13:03:27,True,False,False
DOC_036856,APP_009030,Formblatt 3,Eltern,Received,2024-10-16 13:03:27,True,False,False
DOC_036857,APP_009030,Einkommensnachweis Eltern,Eltern,Received,2024-10-11 06:09:37,True,False,False
DOC_036858,APP_009030,Mietbescheinigung,Student,Received,2024-10-16 13:03:27,True,False,False
DOC_036859,APP_009031,Formblatt 1,Student,Received,2024-11-02 00:36:31,True,False,False
DOC_036860,APP_009031,Immatrikulationsbescheinigung,Student,Received,2024-11-02 00:36:31,True,False,False
DOC_036861,APP_009031,Formblatt 3,Eltern,Received,2024-11-19 18:49:47,True,False,False
DOC_036862,APP_009031,Einkommensnachweis Eltern,Eltern,Received,2024-11-02 00:36:31,True,False,False
DOC_036863,APP_009031,Mietbescheinigung,Student,Received,2024-11-02 00:36:31,True,False,False
DOC_036864,APP_009032,Formblatt 1,Student,Received,2024-10-19 13:28:30,True,False,False
DOC_036865,APP_009032,Immatrikulationsbescheinigung,Student,Received,2024-10-19 13:28:30,True,False,False
DOC_036866,APP_009032,Mietbescheinigung,Student,Received,2024-11-06 02:25:07,True,False,False
DOC_036867,APP_009033,Formblatt 1,Student,Received,2024-10-31 13:47:21,True,False,False
DOC_036868,APP_009033,Immatrikulationsbescheinigung,Student,Received,2024-10-31 13:47:21,True,False,False
DOC_036869,APP_009033,Formblatt 3,Eltern,Received,2024-10-31 13:47:21,True,False,False
DOC_036870,APP_009033,Einkommensnachweis Eltern,Eltern,Received,2024-10-14 16:29:48,True,False,False
DOC_036871,APP_009034,Formblatt 1,Student,Missing,,False,False,False
DOC_036872,APP_009034,Immatrikulationsbescheinigung,Student,Missing,,False,False,False
DOC_036873,APP_009034,Formblatt 3,Eltern,Missing,,False,False,False
DOC_036874,APP_009034,Einkommensnachweis Eltern,Eltern,Received,2024-10-15 12:27:08,True,False,False
DOC_036875,APP_009035,Formblatt 1,Student,Received,2024-10-19 17:09:21,True,False,False
DOC_036876,APP_009035,Immatrikulationsbescheinigung,Student,Received,2024-11-04 11:49:49,True,False,False
DOC_036877,APP_009035,Formblatt 3,Eltern,Received,2024-11-04 11:49:49,True,False,False
DOC_036878,APP_009035,Einkommensnachweis Eltern,Eltern,Received,2024-10-11 22:29:01,True,False,False
DOC_036879,APP_009035,Mietbescheinigung,Student,Received,2024-11-04 11:49:49,True,False,False
DOC_036880,APP_009036,Formblatt 1,Student,Received,2024-10-21 20:05:44,True,False,False
DOC_036881,APP_009036,Immatrikulationsbescheinigung,Student,Received,2024-10-21 20:05:44,True,False,False
DOC_036882,APP_009037,Formblatt 1,Student,Received,2024-10-28 20:31:03,True,False,False
DOC_036883,APP_009037,Immatrikulationsbescheinigung,Student,Received,2024-10-28 20:31:03,True,False,False
DOC_036884,APP_009037,Formblatt 3,Eltern,Received,2024-10-28 20:31:03,True,False,False
DOC_036885,APP_009037,Einkommensnachweis Eltern,Eltern,Received,2024-10-14 13:11:38,True,False,False
DOC_036886,APP_009038,Formblatt 1,Student,Received,2024-10-21 21:32:21,True,False,False
DOC_036887,APP_009038,Immatrikulationsbescheinigung,Student,Received,2024-10-21 21:32:21,True,False,False
DOC_036888,APP_009038,Mietbescheinigung,Student,Received,2024-10-21 21:32:21,True,False,False
DOC_036889,APP_009039,Formblatt 1,Student,Received,2024-10-17 03:27:13,True,False,False
DOC_036890,APP_009039,Immatrikulationsbescheinigung,Student,Received,2024-10-17 03:27:13,True,False,False
DOC_036891,APP_009039,Mietbescheinigung,Student,Received,2024-10-17 03:27:13,True,False,False
DOC_036892,APP_009040,Formblatt 1,Student,Received,2024-10-23 22:48:25,True,False,False
DOC_036893,APP_009040,Immatrikulationsbescheinigung,Student,Received,2024-10-23 22:48:25,True,False,False
DOC_036894,APP_009040,Mietbescheinigung,Student,Received,2024-10-23 22:48:25,True,False,False
DOC_036895,APP_009041,Formblatt 1,Student,Received,2024-10-29 20:25:12,True,False,False
DOC_036896,APP_009041,Immatrikulationsbescheinigung,Student,Received,2024-10-29 20:25:12,True,False,False
DOC_036897,APP_009041,Formblatt 3,Eltern,Received,2024-10-29 20:25:12,True,False,False
DOC_036898,APP_009041,Einkommensnachweis Eltern,Eltern,Received,2024-10-12 11:06:51,True,False,False
DOC_036899,APP_009041,Mietbescheinigung,Student,Received,2024-10-29 20:25:12,True,False,False
DOC_036900,APP_009042,Formblatt 1,Student,Received,2024-11-02 20:48:20,True,False,False
DOC_036901,APP_009042,Immatrikulationsbescheinigung,Student,Received,2024-12-16 22:39:41,True,False,False
DOC_036902,APP_009042,Formblatt 3,Eltern,Received,2024-11-02 20:48:20,True,False,False
DOC_036903,APP_009042,Einkommensnachweis Eltern,Eltern,Received,2024-10-15 01:48:06,True,False,False
DOC_036904,APP_009043,Formblatt 1,Student,Received,2024-11-01 11:31:32,True,False,False
DOC_036905,APP_009043,Immatrikulationsbescheinigung,Student,Received,2024-11-01 11:31:32,True,False,False
DOC_036906,APP_009043,Formblatt 3,Eltern,Received,2024-11-18 02:27:34,True,False,False
DOC_036907,APP_009043,Einkommensnachweis Eltern,Eltern,Received,2024-10-11 21:40:55,True,False,False
DOC_036908,APP_009043,Mietbescheinigung,Student,Received,2024-11-01 11:31:32,True,False,False
DOC_036909,APP_009044,Formblatt 1,Student,Received,2024-10-19 23:35:18,True,False,False
DOC_036910,APP_009044,Immatrikulationsbescheinigung,Student,Received,2024-10-19 23:35:18,True,False,False
DOC_036911,APP_009044,Mietbescheinigung,Student,Received,2024-10-19 23:35:18,True,False,False
DOC_036912,APP_009045,Formblatt 1,Student,Received,2024-10-30 16:13:32,True,False,False
DOC_036913,APP_009045,Immatrikulationsbescheinigung,Student,Received,2024-11-18 13:23:38,True,False,False
DOC_036914,APP_009045,Formblatt 3,Eltern,Received,2024-11-18 13:23:38,True,False,False
DOC_036915,APP_009045,Einkommensnachweis Eltern,Eltern,Received,2024-10-15 16:05:32,True,False,False
DOC_036916,APP_009046,Formblatt 1,Student,Received,2024-11-03 18:45:27,True,False,False
DOC_036917,APP_009046,Immatrikulationsbescheinigung,Student,Received,2024-11-03 18:45:27,True,False,False
DOC_036918,APP_009046,Formblatt 3,Eltern,Received,2024-11-03 18:45:27,True,False,False
DOC_036919,APP_009046,Einkommensnachweis Eltern,Eltern,Received,2024-10-15 13:03:08,True,False,False
DOC_036920,APP_009047,Formblatt 1,Student,Received,2024-10-25 01:19:19,True,False,False
DOC_036921,APP_009047,Immatrikulationsbescheinigung,Student,Received,2024-10-25 01:19:19,True,False,False
DOC_036922,APP_009047,Formblatt 3,Eltern,Received,2024-10-25 01:19:19,True,False,False
DOC_036923,APP_009047,Einkommensnachweis Eltern,Eltern,Received,2024-10-25 01:19:19,True,False,False
DOC_036924,APP_009048,Formblatt 1,Student,Received,2024-11-09 06:32:38,True,False,False
DOC_036925,APP_009048,Immatrikulationsbescheinigung,Student,Received,2024-11-09 06:32:38,True,False,False
DOC_036926,APP_009048,Formblatt 3,Eltern,Received,2024-11-25 00:40:26,True,False,False
DOC_036927,APP_009048,Einkommensnachweis Eltern,Eltern,Received,2024-10-19 22:22:01,True,False,False
DOC_036928,APP_009049,Formblatt 1,Student,Received,2024-10-25 18:28:18,True,False,False
DOC_036929,APP_009049,Immatrikulationsbescheinigung,Student,Received,2024-10-25 18:28:18,True,False,False
DOC_036930,APP_009049,Formblatt 3,Eltern,Received,2024-11-27 01:48:46,True,False,False
DOC_036931,APP_009049,Einkommensnachweis Eltern,Eltern,Received,2024-10-25 18:28:18,True,False,False
DOC_036932,APP_009050,Formblatt 1,Student,Received,2024-11-02 18:42:45,True,False,False
DOC_036933,APP_009050,Immatrikulationsbescheinigung,Student,Received,2024-11-02 18:42:45,True,False,False
DOC_036934,APP_009050,Formblatt 3,Eltern,Received,2024-11-02 18:42:45,True,False,False
DOC_036935,APP_009050,Einkommensnachweis Eltern,Eltern,Received,2024-10-16 02:58:16,True,False,False
DOC_036936,APP_009051,Formblatt 1,Student,Missing,,False,False,False
DOC_036937,APP_009051,Immatrikulationsbescheinigung,Student,Missing,,False,False,False
DOC_036938,APP_009051,Mietbescheinigung,Student,Missing,,False,False,False
DOC_036939,APP_009052,Formblatt 1,Student,Missing,,False,False,False
DOC_036940,APP_009052,Immatrikulationsbescheinigung,Student,Missing,,False,False,False
DOC_036941,APP_009052,Formblatt 3,Eltern,Missing,,False,False,False
DOC_036942,APP_009052,Einkommensnachweis Eltern,Eltern,Received,2024-10-11 14:37:31,True,False,False
DOC_036943,APP_009053,Formblatt 1,Student,Received,2024-10-29 23:58:30,True,False,False
DOC_036944,APP_009053,Immatrikulationsbescheinigung,Student,Received,2024-10-29 23:58:30,True,False,False
DOC_036945,APP_009053,Formblatt 3,Eltern,Received,2024-11-16 02:36:01,True,False,False
DOC_036946,APP_009053,Einkommensnachweis Eltern,Eltern,Received,2024-10-13 10:39:32,True,False,False
DOC_036947,APP_009054,Formblatt 1,Student,Received,2024-11-06 16:22:59,True,False,False
DOC_036948,APP_009054,Immatrikulationsbescheinigung,Student,Received,2024-11-06 16:22:59,True,False,False
DOC_036949,APP_009054,Formblatt 3,Eltern,Received,2024-11-06 16:22:59,True,False,False
DOC_036950,APP_009054,Einkommensnachweis Eltern,Eltern,Received,2024-10-13 14:08:10,True,False,False
DOC_036951,APP_009055,Formblatt 1,Student,Received,2024-10-28 15:02:55,True,False,False
DOC_036952,APP_009055,Immatrikulationsbescheinigung,Student,Received,2024-10-28 15:02:55,True,False,False
DOC_036953,APP_009055,Formblatt 3,Eltern,Received,2024-10-28 15:02:55,True,False,False
DOC_036954,APP_009055,Einkommensnachweis Eltern,Eltern,Received,2024-10-18 13:41:43,True,False,False
DOC_036955,APP_009055,Mietbescheinigung,Student,Received,2024-10-28 15:02:55,True,False,False
DOC_036956,APP_009056,Formblatt 1,Student,Received,2024-10-23 03:53:14,True,False,False
DOC_036957,APP_009056,Immatrikulationsbescheinigung,Student,Received,2024-10-23 03:53:14,True,False,False
DOC_036958,APP_009056,Mietbescheinigung,Student,Received,2024-10-23 03:53:14,True,False,False
DOC_036959,APP_009057,Formblatt 1,Student,Missing,,False,False,False
DOC_036960,APP_009057,Immatrikulationsbescheinigung,Student,Missing,,False,False,False
DOC_036961,APP_009057,Formblatt 3,Eltern,Missing,,False,False,False
DOC_036962,APP_009057,Einkommensnachweis Eltern,Eltern,Received,2024-10-15 00:45:38,True,False,False
DOC_036963,APP_009058,Formblatt 1,Student,Received,2024-10-29 14:17:07,True,False,False
DOC_036964,APP_009058,Immatrikulationsbescheinigung,Student,Received,2024-10-29 14:17:07,True,False,False
DOC_036965,APP_009058,Formblatt 3,Eltern,Received,2024-10-29 14:17:07,True,False,False
DOC_036966,APP_009058,Einkommensnachweis Eltern,Eltern,Received,2024-10-15 20:32:29,True,False,False
DOC_036967,APP_009058,Mietbescheinigung,Student,Received,2024-10-29 14:17:07,True,False,False
DOC_036968,APP_009059,Formblatt 1,Student,Received,2024-10-22 21:42:08,True,False,False
DOC_036969,APP_009059,Immatrikulationsbescheinigung,Student,Received,2024-10-22 21:42:08,True,False,False
DOC_036970,APP_009060,Formblatt 1,Student,Received,2024-10-31 09:07:15,True,False,False
DOC_036971,APP_009060,Immatrikulationsbescheinigung,Student,Received,2024-10-31 09:07:15,True,False,False
DOC_036972,APP_009060,Formblatt 3,Eltern,Received,2024-11-10 11:02:16,True,False,False
DOC_036973,APP_009060,Einkommensnachweis Eltern,Eltern,Received,2024-10-31 09:07:15,True,False,False
DOC_036974,APP_009060,Mietbescheinigung,Student,Received,2024-10-31 09:07:15,True,False,False
DOC_036975,APP_009061,Formblatt 1,Student,Received,2024-10-28 15:37:53,True,False,False
DOC_036976,APP_009061,Immatrikulationsbescheinigung,Student,Received,2024-10-28 15:37:53,True,False,False
DOC_036977,APP_009061,Formblatt 3,Eltern,Received,2024-10-28 15:37:53,True,False,False
DOC_036978,APP_009061,Einkommensnachweis Eltern,Eltern,Received,2024-10-14 12:18:50,True,False,False
DOC_036979,APP_009062,Formblatt 1,Student,Received,2024-10-30 06:48:48,True,False,False
DOC_036980,APP_009062,Immatrikulationsbescheinigung,Student,Received,2024-10-30 06:48:48,True,False,False
DOC_036981,APP_009062,Formblatt 3,Eltern,Received,2024-10-30 06:48:48,True,False,False
DOC_036982,APP_009062,Einkommensnachweis Eltern,Eltern,Received,2024-10-30 06:48:48,True,False,False
DOC_036983,APP_009062,Mietbescheinigung,Student,Received,2024-10-30 06:48:48,True,False,False
DOC_036984,APP_009063,Formblatt 1,Student,Received,2024-10-25 21:50:59,True,False,False
DOC_036985,APP_009063,Immatrikulationsbescheinigung,Student,Received,2024-10-25 21:50:59,True,False,False
DOC_036986,APP_009063,Formblatt 3,Eltern,Received,2024-10-25 21:50:59,True,False,False
DOC_036987,APP_009063,Einkommensnachweis Eltern,Eltern,Received,2024-10-12 02:19:07,True,False,False
DOC_036988,APP_009063,Mietbescheinigung,Student,Received,2024-10-25 21:50:59,True,False,False
DOC_036989,APP_009064,Formblatt 1,Student,Received,2024-11-02 04:33:07,True,False,False
DOC_036990,APP_009064,Immatrikulationsbescheinigung,Student,Received,2024-11-02 04:33:07,True,False,False
DOC_036991,APP_009064,Formblatt 3,Eltern,Received,2024-11-19 03:12:40,True,False,False
DOC_036992,APP_009064,Einkommensnachweis Eltern,Eltern,Received,2024-10-14 08:14:42,True,False,False
DOC_036993,APP_009065,Formblatt 1,Student,Received,2024-10-31 19:19:10,True,False,False
DOC_036994,APP_009065,Immatrikulationsbescheinigung,Student,Received,2024-10-31 19:19:10,True,False,False
DOC_036995,APP_009065,Formblatt 3,Eltern,Received,2024-10-31 19:19:10,True,False,False
DOC_036996,APP_009065,Einkommensnachweis Eltern,Eltern,Received,2024-10-16 21:06:15,True,False,False
DOC_036997,APP_009065,Mietbescheinigung,Student,Received,2024-10-31 19:19:10,True,False,False
DOC_036998,APP_009066,Formblatt 1,Student,Missing,,False,False,False
DOC_036999,APP_009066,Immatrikulationsbescheinigung,Student,Missing,,False,False,False
DOC_037000,APP_009066,Formblatt 3,Eltern,Missing,,False,False,False
DOC_037001,APP_009066,Einkommensnachweis Eltern,Eltern,Received,2024-10-15 09:15:09,False,False,False
DOC_037002,APP_009066,Mietbescheinigung,Student,Missing,,False,False,False
DOC_037003,APP_009067,Formblatt 1,Student,Received,2024-10-27 16:59:42,True,False,False
DOC_037004,APP_009067,Immatrikulationsbescheinigung,Student,Received,2024-10-27 16:59:42,True,False,False
DOC_037005,APP_009067,Formblatt 3,Eltern,Received,2024-10-27 16:59:42,True,False,False
DOC_037006,APP_009067,Einkommensnachweis Eltern,Eltern,Received,2024-10-17 08:04:25,True,False,False
DOC_037007,APP_009067,Mietbescheinigung,Student,Received,2024-10-27 16:59:42,True,False,False
DOC_037008,APP_009068,Formblatt 1,Student,Missing,,False,False,False
DOC_037009,APP_009068,Immatrikulationsbescheinigung,Student,Missing,,False,False,False
DOC_037010,APP_009069,Formblatt 1,Student,Received,2024-10-30 12:12:14,True,False,False
DOC_037011,APP_009069,Immatrikulationsbescheinigung,Student,Received,2024-10-30 12:12:14,True,False,False
DOC_037012,APP_009069,Formblatt 3,Eltern,Received,2024-10-30 12:12:14,True,False,False
DOC_037013,APP_009069,Einkommensnachweis Eltern,Eltern,Received,2024-10-14 03:43:04,True,False,False
DOC_037014,APP_009070,Formblatt 1,Student,Received,2024-10-20 14:29:12,True,False,False
DOC_037015,APP_009070,Immatrikulationsbescheinigung,Student,Received,2024-10-20 14:29:12,True,False,False
DOC_037016,APP_009070,Formblatt 3,Eltern,Received,2024-10-20 14:29:12,True,False,False
DOC_037017,APP_009070,Einkommensnachweis Eltern,Eltern,Received,2024-10-10 03:02:32,True,False,False
DOC_037018,APP_009071,Formblatt 1,Student,Received,2024-11-05 10:32:49,True,False,False
DOC_037019,APP_009071,Immatrikulationsbescheinigung,Student,Received,2024-11-05 10:32:49,True,False,False
DOC_037020,APP_009071,Formblatt 3,Eltern,Received,2024-11-05 10:32:49,True,False,False
DOC_037021,APP_009071,Einkommensnachweis Eltern,Eltern,Received,2024-10-15 10:45:38,True,False,False
DOC_037022,APP_009071,Mietbescheinigung,Student,Received,2024-11-05 10:32:49,True,False,False
DOC_037023,APP_009072,Formblatt 1,Student,Received,2024-11-02 23:24:11,True,False,False
DOC_037024,APP_009072,Immatrikulationsbescheinigung,Student,Received,2024-11-02 23:24:11,True,False,False
DOC_037025,APP_009072,Formblatt 3,Eltern,Received,2024-11-02 23:24:11,True,False,False
DOC_037026,APP_009072,Einkommensnachweis Eltern,Eltern,Received,2024-10-23 05:38:30,True,False,False
DOC_037027,APP_009073,Formblatt 1,Student,Received,2024-10-25 23:39:22,True,False,False
DOC_037028,APP_009073,Immatrikulationsbescheinigung,Student,Received,2024-10-25 23:39:22,True,False,False
DOC_037029,APP_009074,Formblatt 1,Student,Received,2024-10-28 04:33:08,True,False,False
DOC_037030,APP_009074,Immatrikulationsbescheinigung,Student,Received,2024-10-28 04:33:08,True,False,False
DOC_037031,APP_009074,Formblatt 3,Eltern,Received,2024-10-28 04:33:08,True,False,False
DOC_037032,APP_009074,Einkommensnachweis Eltern,Eltern,Received,2024-10-15 12:33:37,True,False,False
DOC_037033,APP_009075,Formblatt 1,Student,Received,2024-10-19 11:12:03,True,False,False
DOC_037034,APP_009075,Immatrikulationsbescheinigung,Student,Received,2024-10-19 11:12:03,True,False,False
DOC_037035,APP_009075,Formblatt 3,Eltern,Received,2024-10-19 11:12:03,True,False,False
DOC_037036,APP_009075,Einkommensnachweis Eltern,Eltern,Received,2024-10-13 16:08:09,True,False,False
DOC_037037,APP_009075,Mietbescheinigung,Student,Received,2024-10-19 11:12:03,True,False,False
DOC_037038,APP_009076,Formblatt 1,Student,Received,2024-10-26 00:39:04,True,False,False
DOC_037039,APP_009076,Immatrikulationsbescheinigung,Student,Received,2024-10-26 00:39:04,True,False,False
DOC_037040,APP_009076,Mietbescheinigung,Student,Received,2024-10-26 00:39:04,True,False,False
DOC_037041,APP_009077,Formblatt 1,Student,Received,2024-11-01 18:52:12,True,False,False
DOC_037042,APP_009077,Immatrikulationsbescheinigung,Student,Received,2024-11-01 18:52:12,True,False,False
DOC_037043,APP_009077,Formblatt 3,Eltern,Received,2024-11-01 18:52:12,True,False,False
DOC_037044,APP_009077,Einkommensnachweis Eltern,Eltern,Received,2024-10-20 08:27:57,True,False,False
DOC_037045,APP_009078,Formblatt 1,Student,Received,2024-10-25 10:09:16,True,False,False
DOC_037046,APP_009078,Immatrikulationsbescheinigung,Student,Received,2024-10-25 10:09:16,True,False,False
DOC_037047,APP_009078,Formblatt 3,Eltern,Received,2024-10-25 10:09:16,True,False,False
DOC_037048,APP_009078,Einkommensnachweis Eltern,Eltern,Received,2024-10-14 18:42:55,True,False,False
DOC_037049,APP_009078,Mietbescheinigung,Student,Received,2024-10-25 10:09:16,True,False,False
DOC_037050,APP_009079,Formblatt 1,Student,Received,2024-10-23 09:03:07,True,False,False
DOC_037051,APP_009079,Immatrikulationsbescheinigung,Student,Received,2024-10-23 09:03:07,True,False,False
DOC_037052,APP_009079,Mietbescheinigung,Student,Received,2024-10-23 09:03:07,True,False,False
DOC_037053,APP_009080,Formblatt 1,Student,Received,2024-10-24 17:03:18,True,False,False
DOC_037054,APP_009080,Immatrikulationsbescheinigung,Student,Received,2024-11-08 03:31:22,True,False,False
DOC_037055,APP_009080,Mietbescheinigung,Student,Received,2024-10-24 17:03:18,True,False,False
DOC_037056,APP_009081,Formblatt 1,Student,Received,2024-10-30 13:35:29,True,False,False
DOC_037057,APP_009081,Immatrikulationsbescheinigung,Student,Received,2024-10-30 13:35:29,True,False,False
DOC_037058,APP_009081,Formblatt 3,Eltern,Received,2024-10-30 13:35:29,True,False,False
DOC_037059,APP_009081,Einkommensnachweis Eltern,Eltern,Received,2024-10-14 13:27:37,True,False,False
DOC_037060,APP_009082,Formblatt 1,Student,Received,2024-11-08 13:15:01,True,False,False
DOC_037061,APP_009082,Immatrikulationsbescheinigung,Student,Received,2024-11-08 13:15:01,True,False,False
DOC_037062,APP_009082,Formblatt 3,Eltern,Received,2024-11-08 13:15:01,True,False,False
DOC_037063,APP_009082,Einkommensnachweis Eltern,Eltern,Received,2024-10-13 21:40:39,True,False,False
DOC_037064,APP_009083,Formblatt 1,Student,Received,2024-10-27 08:39:51,True,False,False
DOC_037065,APP_009083,Immatrikulationsbescheinigung,Student,Received,2024-10-27 08:39:51,True,False,False
DOC_037066,APP_009084,Formblatt 1,Student,Received,2024-12-15 00:22:18,True,False,False
DOC_037067,APP_009084,Immatrikulationsbescheinigung,Student,Received,2024-11-11 07:41:48,True,False,False
DOC_037068,APP_009084,Formblatt 3,Eltern,Received,2024-11-11 07:41:48,True,False,False
DOC_037069,APP_009084,Einkommensnachweis Eltern,Eltern,Received,2024-10-15 04:33:06,True,False,False
DOC_037070,APP_009085,Formblatt 1,Student,Received,2024-10-30 17:30:18,True,False,False
DOC_037071,APP_009085,Immatrikulationsbescheinigung,Student,Received,2024-10-30 17:30:18,True,False,False
DOC_037072,APP_009085,Formblatt 3,Eltern,Received,2024-10-30 17:30:18,True,False,False
DOC_037073,APP_009085,Einkommensnachweis Eltern,Eltern,Received,2024-10-16 13:30:50,True,False,False
DOC_037074,APP_009086,Formblatt 1,Student,Received,2024-11-02 23:24:41,True,False,False
DOC_037075,APP_009086,Immatrikulationsbescheinigung,Student,Received,2024-11-02 23:24:41,True,False,False
DOC_037076,APP_009086,Formblatt 3,Eltern,Received,2024-11-02 23:24:41,True,False,False
DOC_037077,APP_009086,Einkommensnachweis Eltern,Eltern,Received,2024-10-17 13:01:03,True,False,False
DOC_037078,APP_009087,Formblatt 1,Student,Received,2024-11-21 20:53:27,True,False,False
DOC_037079,APP_009087,Immatrikulationsbescheinigung,Student,Received,2024-11-04 20:17:36,True,False,False
DOC_037080,APP_009087,Formblatt 3,Eltern,Received,2024-11-04 20:17:36,True,False,False
DOC_037081,APP_009087,Einkommensnachweis Eltern,Eltern,Received,2024-10-19 11:32:15,True,False,False
DOC_037082,APP_009087,Mietbescheinigung,Student,Received,2024-11-04 20:17:36,True,False,False
DOC_037083,APP_009088,Formblatt 1,Student,Received,2024-11-05 20:31:47,True,False,False
DOC_037084,APP_009088,Immatrikulationsbescheinigung,Student,Received,2024-11-26 00:14:52,True,False,False
DOC_037085,APP_009088,Formblatt 3,Eltern,Received,2024-11-05 20:31:47,True,False,False
DOC_037086,APP_009088,Einkommensnachweis Eltern,Eltern,Received,2024-10-16 22:21:36,True,False,False
DOC_037087,APP_009088,Mietbescheinigung,Student,Received,2024-11-05 20:31:47,True,False,False
DOC_037088,APP_009089,Formblatt 1,Student,Received,2024-10-26 06:29:15,True,False,False
DOC_037089,APP_009089,Immatrikulationsbescheinigung,Student,Received,2024-10-26 06:29:15,True,False,False
DOC_037090,APP_009089,Formblatt 3,Eltern,Received,2024-10-26 06:29:15,True,False,False
DOC_037091,APP_009089,Einkommensnachweis Eltern,Eltern,Received,2024-10-11 10:00:13,True,False,False
DOC_037092,APP_009090,Formblatt 1,Student,Received,2024-11-15 18:15:33,True,False,False
DOC_037093,APP_009090,Immatrikulationsbescheinigung,Student,Received,2024-10-23 00:42:15,True,False,False
DOC_037094,APP_009090,Formblatt 3,Eltern,Received,2024-10-23 00:42:15,True,False,False
DOC_037095,APP_009090,Einkommensnachweis Eltern,Eltern,Received,2024-10-23 00:42:15,True,False,False
DOC_037096,APP_009091,Formblatt 1,Student,Received,2024-11-05 18:20:31,True,False,False
DOC_037097,APP_009091,Immatrikulationsbescheinigung,Student,Received,2024-11-05 18:20:31,True,False,False
DOC_037098,APP_009091,Formblatt 3,Eltern,Received,2024-11-16 21:36:57,True,False,False
DOC_037099,APP_009091,Einkommensnachweis Eltern,Eltern,Received,2024-10-20 16:09:33,True,False,False
DOC_037100,APP_009091,Mietbescheinigung,Student,Received,2024-11-05 18:20:31,True,False,False
DOC_037101,APP_009092,Formblatt 1,Student,Received,2024-11-02 11:50:02,True,False,False
DOC_037102,APP_009092,Immatrikulationsbescheinigung,Student,Received,2024-11-02 11:50:02,True,False,False
DOC_037103,APP_009092,Formblatt 3,Eltern,Received,2024-11-02 11:50:02,True,False,False
DOC_037104,APP_009092,Einkommensnachweis Eltern,Eltern,Received,2024-10-15 15:00:28,True,False,False
DOC_037105,APP_009092,Mietbescheinigung,Student,Received,2024-11-02 11:50:02,True,False,False
DOC_037106,APP_009093,Formblatt 1,Student,Received,2024-11-07 22:07:22,True,False,False
DOC_037107,APP_009093,Immatrikulationsbescheinigung,Student,Received,2024-10-26 02:08:26,True,False,False
DOC_037108,APP_009093,Formblatt 3,Eltern,Received,2024-11-07 22:07:22,True,False,False
DOC_037109,APP_009093,Einkommensnachweis Eltern,Eltern,Received,2024-10-17 21:43:49,True,False,False
DOC_037110,APP_009093,Mietbescheinigung,Student,Received,2024-10-26 02:08:26,True,False,False
DOC_037111,APP_009094,Formblatt 1,Student,Received,2024-10-28 23:46:14,True,False,False
DOC_037112,APP_009094,Immatrikulationsbescheinigung,Student,Received,2024-10-28 23:46:14,True,False,False
DOC_037113,APP_009094,Formblatt 3,Eltern,Received,2024-10-28 23:46:14,True,False,False
DOC_037114,APP_009094,Einkommensnachweis Eltern,Eltern,Received,2024-10-11 15:49:56,True,False,False
DOC_037115,APP_009094,Mietbescheinigung,Student,Received,2024-10-28 23:46:14,True,False,False
DOC_037116,APP_009095,Formblatt 1,Student,Received,2024-11-02 03:02:33,True,False,False
DOC_037117,APP_009095,Immatrikulationsbescheinigung,Student,Received,2024-11-02 03:02:33,True,False,False
DOC_037118,APP_009095,Formblatt 3,Eltern,Received,2024-11-02 03:02:33,True,False,False
DOC_037119,APP_009095,Einkommensnachweis Eltern,Eltern,Received,2024-10-15 04:41:06,True,False,False
DOC_037120,APP_009096,Formblatt 1,Student,Received,2024-10-30 07:12:54,True,False,False
DOC_037121,APP_009096,Immatrikulationsbescheinigung,Student,Received,2024-10-30 07:12:54,True,False,False
DOC_037122,APP_009096,Formblatt 3,Eltern,Received,2024-10-30 07:12:54,True,False,False
DOC_037123,APP_009096,Einkommensnachweis Eltern,Eltern,Received,2024-10-30 07:12:54,True,False,False
DOC_037124,APP_009097,Formblatt 1,Student,Received,2024-11-02 17:23:06,True,False,False
DOC_037125,APP_009097,Immatrikulationsbescheinigung,Student,Received,2024-11-02 17:23:06,True,False,False
DOC_037126,APP_009097,Formblatt 3,Eltern,Received,2024-11-02 17:23:06,True,False,False
DOC_037127,APP_009097,Einkommensnachweis Eltern,Eltern,Received,2024-10-14 00:43:47,True,False,False
DOC_037128,APP_009098,Formblatt 1,Student,Received,2024-10-29 18:07:05,True,False,False
DOC_037129,APP_009098,Immatrikulationsbescheinigung,Student,Received,2024-10-29 18:07:05,True,False,False
DOC_037130,APP_009098,Formblatt 3,Eltern,Received,2024-10-29 18:07:05,True,False,False
DOC_037131,APP_009098,Einkommensnachweis Eltern,Eltern,Received,2024-10-29 18:07:05,True,False,False
DOC_037132,APP_009099,Formblatt 1,Student,Received,2024-11-01 12:08:08,True,False,False
DOC_037133,APP_009099,Immatrikulationsbescheinigung,Student,Received,2024-11-01 12:08:08,True,False,False
DOC_037134,APP_009099,Formblatt 3,Eltern,Received,2024-11-01 12:08:08,True,False,False
