application_id,student_id,is_initial_application,is_parent_independent,housing_type,status,deviation_type
APP_007136,STU_007136,True,True,Alleine,Pending,Switched
APP_007137,STU_007137,True,False,Alleine,Approved,None
APP_007138,STU_007138,True,False,Alleine,Approved,None
APP_007139,STU_007139,True,True,Alleine,Approved,None
APP_007140,STU_007140,True,False,Alleine,Rejected,None
APP_007141,STU_007141,True,False,Alleine,Approved,None
APP_007142,STU_007142,True,True,Alleine,Approved,None
APP_007143,STU_007143,True,False,Alleine,Approved,None
APP_007144,STU_007144,True,False,Alleine,Approved,None
APP_007145,STU_007145,True,True,Alleine,Approved,None
APP_007146,STU_007146,True,False,Alleine,Rejected,None
APP_007147,STU_007147,True,True,Alleine,Pending,Switched
APP_007148,STU_007148,True,False,Alleine,Approved,None
APP_007149,STU_007149,True,False,Alleine,Approved,None
APP_007150,STU_007150,True,False,Alleine,Rejected,Timeout
APP_007151,STU_007151,True,True,Alleine,Approved,None
APP_007152,STU_007152,True,True,Alleine,Approved,None
APP_007153,STU_007153,True,True,Alleine,Rejected,Timeout
APP_007154,STU_007154,True,False,Alleine,Rejected,None
APP_007155,STU_007155,True,True,Alleine,Approved,None
APP_007156,STU_007156,True,False,Alleine,Approved,None
APP_007157,STU_007157,True,False,Alleine,Approved,None
APP_007158,STU_007158,True,False,Alleine,Approved,None
APP_007159,STU_007159,True,False,Alleine,Approved,None
APP_007160,STU_007160,True,False,Alleine,Approved,None
APP_007161,STU_007161,True,True,Alleine,Rejected,Shortened
APP_007162,STU_007162,True,True,Alleine,Approved,None
APP_007163,STU_007163,True,True,Alleine,Approved,None
APP_007164,STU_007164,True,False,Alleine,Approved,None
APP_007165,STU_007165,True,False,Alleine,Pending,Switched
APP_007166,STU_007166,True,False,Alleine,Approved,None
APP_007167,STU_007167,True,False,Alleine,Approved,None
APP_007168,STU_007168,True,True,Alleine,Pending,Switched
APP_007169,STU_007169,True,False,Alleine,Approved,None
APP_007170,STU_007170,True,False,Alleine,Rejected,Shortened
APP_007171,STU_007171,True,False,Alleine,Approved,None
APP_007172,STU_007172,True,False,Alleine,Approved,None
APP_007173,STU_007173,True,False,Alleine,Approved,None
APP_007174,STU_007174,True,False,Alleine,Approved,None
APP_007175,STU_007175,True,True,Alleine,Approved,None
APP_007176,STU_007176,True,True,Alleine,Approved,None
APP_007177,STU_007177,True,False,Alleine,Pending,Switched
APP_007178,STU_007178,True,False,Alleine,Approved,None
APP_007179,STU_007179,True,False,Alleine,Approved,None
APP_007180,STU_007180,True,True,Alleine,Approved,None
APP_007181,STU_007181,True,False,Alleine,Approved,None
APP_007182,STU_007182,True,False,Alleine,Approved,None
APP_007183,STU_007183,True,False,Alleine,Approved,None
APP_007184,STU_007184,True,False,Alleine,Approved,None
APP_007185,STU_007185,True,False,Alleine,Approved,None
APP_007186,STU_007186,True,False,Alleine,Approved,None
APP_007187,STU_007187,True,False,Alleine,Approved,None
APP_007188,STU_007188,True,False,Alleine,Rejected,None
APP_007189,STU_007189,True,False,Alleine,Approved,None
APP_007190,STU_007190,True,False,Alleine,Rejected,Timeout
APP_007191,STU_007191,True,False,Alleine,Rejected,None
APP_007192,STU_007192,True,True,Alleine,Approved,None
APP_007193,STU_007193,True,False,Alleine,Approved,None
APP_007194,STU_007194,True,False,Alleine,Approved,None
APP_007195,STU_007195,True,False,Alleine,Approved,None
APP_007196,STU_007196,True,True,Alleine,Pending,Switched
APP_007197,STU_007197,True,False,Alleine,Rejected,None
APP_007198,STU_007198,True,False,Alleine,Approved,None
APP_007199,STU_007199,True,False,Alleine,Approved,None
APP_007200,STU_007200,True,False,Alleine,Rejected,Shortened
APP_007201,STU_007201,True,False,Alleine,Approved,None
APP_007202,STU_007202,True,True,Alleine,Pending,Switched
APP_007203,STU_007203,True,False,Alleine,Approved,None
APP_007204,STU_007204,True,False,Alleine,Rejected,None
APP_007205,STU_007205,True,False,Alleine,Approved,None
APP_007206,STU_007206,True,True,Alleine,Approved,None
APP_007207,STU_007207,True,False,Alleine,Approved,None
APP_007208,STU_007208,True,False,Alleine,Approved,None
APP_007209,STU_007209,True,False,Alleine,Pending,Switched
APP_007210,STU_007210,True,False,Alleine,Approved,None
APP_007211,STU_007211,True,False,Alleine,Approved,None
APP_007212,STU_007212,True,False,Alleine,Pending,Switched
APP_007213,STU_007213,True,False,Alleine,Approved,None
APP_007214,STU_007214,True,False,Alleine,Pending,Switched
APP_007215,STU_007215,True,False,Alleine,Approved,None
APP_007216,STU_007216,True,False,Alleine,Pending,Switched
APP_007217,STU_007217,True,False,Alleine,Approved,None
APP_007218,STU_007218,True,False,Alleine,Approved,None
APP_007219,STU_007219,True,False,Alleine,Rejected,None
APP_007220,STU_007220,True,False,Alleine,Approved,None
APP_007221,STU_007221,True,True,Alleine,Approved,None
APP_007222,STU_007222,True,True,Alleine,Approved,None
APP_007223,STU_007223,True,True,Alleine,Approved,None
APP_007224,STU_007224,True,False,Alleine,Approved,None
APP_007225,STU_007225,True,False,Alleine,Rejected,Shortened
APP_007226,STU_007226,True,False,Alleine,Approved,None
APP_007227,STU_007227,True,False,Alleine,Approved,None
APP_007228,STU_007228,True,False,Alleine,Pending,Switched
APP_007229,STU_007229,True,False,Alleine,Approved,None
APP_007230,STU_007230,True,False,Alleine,Approved,None
APP_007231,STU_007231,True,False,Alleine,Approved,None
APP_007232,STU_007232,True,False,Alleine,Approved,None
APP_007233,STU_007233,True,True,Alleine,Approved,None
APP_007234,STU_007234,True,False,Alleine,Approved,None
APP_007235,STU_007235,True,False,Alleine,Rejected,Shortened
APP_007236,STU_007236,True,False,Alleine,Approved,None
APP_007237,STU_007237,True,False,Alleine,Approved,None
APP_007238,STU_007238,True,False,Alleine,Rejected,Shortened
APP_007239,STU_007239,True,False,Alleine,Approved,None
APP_007240,STU_007240,True,True,Alleine,Approved,None
APP_007241,STU_007241,True,False,Alleine,Approved,None
APP_007242,STU_007242,True,False,Alleine,Approved,None
APP_007243,STU_007243,True,False,Alleine,Rejected,None
APP_007244,STU_007244,True,False,Alleine,Approved,None
APP_007245,STU_007245,True,True,Alleine,Approved,None
APP_007246,STU_007246,True,False,Alleine,Approved,None
APP_007247,STU_007247,True,False,Alleine,Approved,None
APP_007248,STU_007248,True,False,Alleine,Pending,Switched
APP_007249,STU_007249,True,False,Alleine,Approved,None
APP_007250,STU_007250,True,False,Alleine,Approved,None
APP_007251,STU_007251,True,False,Alleine,Approved,None
APP_007252,STU_007252,True,True,Alleine,Rejected,Timeout
APP_007253,STU_007253,True,False,Alleine,Approved,None
APP_007254,STU_007254,True,False,Alleine,Rejected,None
APP_007255,STU_007255,True,True,Alleine,Approved,None
APP_007256,STU_007256,True,False,Alleine,Approved,None
APP_007257,STU_007257,True,False,Alleine,Approved,None
APP_007258,STU_007258,True,False,Alleine,Approved,None
APP_007259,STU_007259,True,True,Alleine,Approved,None
APP_007260,STU_007260,True,False,Alleine,Pending,Switched
APP_007261,STU_007261,True,False,Alleine,Approved,None
APP_007262,STU_007262,True,True,Alleine,Approved,None
APP_007263,STU_007263,True,False,Alleine,Approved,None
APP_007264,STU_007264,True,True,Alleine,Approved,None
APP_007265,STU_007265,True,False,Alleine,Approved,None
APP_007266,STU_007266,True,False,Alleine,Approved,None
APP_007267,STU_007267,True,False,Alleine,Approved,None
APP_007268,STU_007268,True,True,Alleine,Approved,None
APP_007269,STU_007269,True,False,Alleine,Approved,None
APP_007270,STU_007270,True,False,Alleine,Approved,None
APP_007271,STU_007271,True,False,Alleine,Pending,Switched
APP_007272,STU_007272,True,True,Alleine,Approved,None
APP_007273,STU_007273,True,False,Alleine,Rejected,None
APP_007274,STU_007274,True,False,Alleine,Approved,None
APP_007275,STU_007275,True,False,Alleine,Approved,None
APP_007276,STU_007276,True,True,Alleine,Approved,None
APP_007277,STU_007277,True,False,Alleine,Approved,None
APP_007278,STU_007278,True,False,Alleine,Approved,None
APP_007279,STU_007279,True,False,Alleine,Approved,None
APP_007280,STU_007280,True,False,Alleine,Approved,None
APP_007281,STU_007281,True,True,Alleine,Approved,None
APP_007282,STU_007282,True,False,Alleine,Approved,None
APP_007283,STU_007283,True,True,Alleine,Approved,None
APP_007284,STU_007284,True,False,Alleine,Approved,None
APP_007285,STU_007285,True,False,Alleine,Approved,None
APP_007286,STU_007286,True,False,Alleine,Approved,None
APP_007287,STU_007287,True,False,Alleine,Pending,Switched
APP_007288,STU_007288,True,False,Alleine,Rejected,Shortened
APP_007289,STU_007289,True,False,Alleine,Approved,None
APP_007290,STU_007290,True,True,Alleine,Approved,None
APP_007291,STU_007291,True,False,Alleine,Approved,None
APP_007292,STU_007292,True,False,Alleine,Approved,None
APP_007293,STU_007293,True,False,Alleine,Pending,Switched
APP_007294,STU_007294,True,False,Alleine,Pending,Switched
APP_007295,STU_007295,True,False,Alleine,Approved,None
APP_007296,STU_007296,True,False,Alleine,Approved,None
APP_007297,STU_007297,True,False,Alleine,Approved,None
APP_007298,STU_007298,True,False,Alleine,Approved,None
APP_007299,STU_007299,True,True,Alleine,Approved,None
APP_007300,STU_007300,True,False,Alleine,Approved,None
APP_007301,STU_007301,True,False,Alleine,Approved,None
APP_007302,STU_007302,True,False,Alleine,Rejected,None
APP_007303,STU_007303,True,False,Alleine,Approved,None
APP_007304,STU_007304,True,False,Alleine,Approved,None
APP_007305,STU_007305,True,False,Alleine,Approved,None
APP_007306,STU_007306,True,True,Alleine,Approved,None
APP_007307,STU_007307,True,False,Alleine,Approved,None
APP_007308,STU_007308,True,False,Alleine,Pending,Switched
APP_007309,STU_007309,True,False,Alleine,Approved,None
APP_007310,STU_007310,True,False,Alleine,Rejected,Shortened
APP_007311,STU_007311,True,False,Alleine,Pending,Switched
APP_007312,STU_007312,True,False,Alleine,Approved,None
APP_007313,STU_007313,True,False,Alleine,Pending,Switched
APP_007314,STU_007314,True,False,Alleine,Approved,None
APP_007315,STU_007315,True,False,Alleine,Approved,None
APP_007316,STU_007316,True,False,Alleine,Rejected,Timeout
APP_007317,STU_007317,True,False,Alleine,Rejected,None
APP_007318,STU_007318,True,True,Alleine,Pending,Switched
APP_007319,STU_007319,True,False,Alleine,Approved,None
APP_007320,STU_007320,True,False,Alleine,Pending,Switched
APP_007321,STU_007321,True,False,Alleine,Rejected,None
APP_007322,STU_007322,True,False,Alleine,Approved,None
APP_007323,STU_007323,True,True,Alleine,Approved,None
APP_007324,STU_007324,True,False,Alleine,Approved,None
APP_007325,STU_007325,True,False,Alleine,Approved,None
APP_007326,STU_007326,True,False,Alleine,Rejected,Shortened
APP_007327,STU_007327,True,True,Alleine,Rejected,None
APP_007328,STU_007328,True,True,Alleine,Approved,None
APP_007329,STU_007329,True,True,Alleine,Approved,None
APP_007330,STU_007330,True,False,Alleine,Approved,None
APP_007331,STU_007331,True,False,Alleine,Approved,None
APP_007332,STU_007332,True,False,Alleine,Approved,None
APP_007333,STU_007333,True,False,Alleine,Pending,Switched
APP_007334,STU_007334,True,False,Alleine,Approved,None
APP_007335,STU_007335,True,False,Alleine,Approved,None
APP_007336,STU_007336,True,False,Alleine,Pending,Switched
APP_007337,STU_007337,True,False,Alleine,Approved,None
APP_007338,STU_007338,True,True,Alleine,Approved,None
APP_007339,STU_007339,True,False,Alleine,Approved,None
APP_007340,STU_007340,True,False,Alleine,Rejected,Shortened
APP_007341,STU_007341,True,False,Alleine,Pending,Switched
APP_007342,STU_007342,True,False,Alleine,Rejected,None
APP_007343,STU_007343,True,False,Alleine,Pending,Switched
APP_007344,STU_007344,True,False,Alleine,Approved,None
APP_007345,STU_007345,True,False,Alleine,Approved,None
APP_007346,STU_007346,True,False,Alleine,Approved,None
APP_007347,STU_007347,True,False,Alleine,Approved,None
APP_007348,STU_007348,True,False,Alleine,Approved,None
APP_007349,STU_007349,True,False,Alleine,Pending,Switched
APP_007350,STU_007350,True,False,Alleine,Approved,None
APP_007351,STU_007351,True,False,Alleine,Pending,Switched
APP_007352,STU_007352,True,False,Alleine,Approved,None
APP_007353,STU_007353,True,False,Alleine,Pending,Switched
APP_007354,STU_007354,True,False,Alleine,Rejected,None
APP_007355,STU_007355,True,False,Alleine,Rejected,None
APP_007356,STU_007356,True,False,Alleine,Pending,Switched
APP_007357,STU_007357,True,False,Alleine,Approved,None
APP_007358,STU_007358,True,True,Alleine,Approved,None
APP_007359,STU_007359,True,False,Alleine,Approved,None
APP_007360,STU_007360,True,False,Alleine,Approved,None
APP_007361,STU_007361,True,False,Alleine,Approved,None
APP_007362,STU_007362,True,True,Alleine,Rejected,None
APP_007363,STU_007363,True,False,Alleine,Approved,None
APP_007364,STU_007364,True,True,Alleine,Approved,None
APP_007365,STU_007365,True,False,Alleine,Pending,Switched
APP_007366,STU_007366,True,False,Alleine,Rejected,None
APP_007367,STU_007367,True,True,Alleine,Approved,None
APP_007368,STU_007368,True,False,Alleine,Approved,None
APP_007369,STU_007369,True,False,Alleine,Approved,None
APP_007370,STU_007370,True,False,Alleine,Approved,None
APP_007371,STU_007371,True,True,Alleine,Approved,None
APP_007372,STU_007372,True,False,Alleine,Approved,None
APP_007373,STU_007373,True,False,Alleine,Rejected,None
APP_007374,STU_007374,True,False,Alleine,Approved,None
APP_007375,STU_007375,True,False,Alleine,Approved,None
APP_007376,STU_007376,True,False,Alleine,Approved,None
APP_007377,STU_007377,True,True,Alleine,Rejected,Timeout
APP_007378,STU_007378,True,False,Alleine,Approved,None
APP_007379,STU_007379,True,False,Alleine,Pending,Switched
APP_007380,STU_007380,True,False,Alleine,Approved,None
APP_007381,STU_007381,True,False,Alleine,Rejected,None
APP_007382,STU_007382,True,True,Alleine,Approved,None
APP_007383,STU_007383,True,False,Alleine,Approved,None
APP_007384,STU_007384,True,False,Alleine,Approved,None
APP_007385,STU_007385,True,False,Alleine,Rejected,None
APP_007386,STU_007386,True,False,Alleine,Approved,None
APP_007387,STU_007387,True,False,Alleine,Approved,None
APP_007388,STU_007388,True,False,Alleine,Approved,None
APP_007389,STU_007389,True,True,Alleine,Pending,Switched
APP_007390,STU_007390,True,False,Alleine,Approved,None
APP_007391,STU_007391,True,False,Alleine,Approved,None
APP_007392,STU_007392,True,False,Alleine,Approved,None
APP_007393,STU_007393,True,False,Alleine,Approved,None
APP_007394,STU_007394,True,False,Alleine,Pending,Switched
APP_007395,STU_007395,True,False,Alleine,Approved,None
APP_007396,STU_007396,True,False,Alleine,Approved,None
APP_007397,STU_007397,True,True,Alleine,Rejected,None
APP_007398,STU_007398,True,False,Alleine,Approved,None
APP_007399,STU_007399,True,False,Alleine,Rejected,None
APP_007400,STU_007400,True,False,Alleine,Approved,None
APP_007401,STU_007401,True,True,Alleine,Approved,None
APP_007402,STU_007402,True,False,Alleine,Rejected,None
APP_007403,STU_007403,True,False,Alleine,Approved,None
APP_007404,STU_007404,True,False,Alleine,Approved,None
APP_007405,STU_007405,True,False,Alleine,Approved,None
APP_007406,STU_007406,True,False,Alleine,Pending,Switched
APP_007407,STU_007407,True,False,Alleine,Approved,None
APP_007408,STU_007408,True,False,Alleine,Pending,Switched
APP_007409,STU_007409,True,False,Alleine,Rejected,Shortened
APP_007410,STU_007410,True,False,Alleine,Approved,None
APP_007411,STU_007411,True,True,Alleine,Approved,None
APP_007412,STU_007412,True,False,Alleine,Approved,None
APP_007413,STU_007413,True,False,Alleine,Approved,None
APP_007414,STU_007414,True,False,Alleine,Approved,None
APP_007415,STU_007415,True,False,Alleine,Approved,None
APP_007416,STU_007416,True,False,Alleine,Approved,None
APP_007417,STU_007417,True,False,Alleine,Approved,None
APP_007418,STU_007418,True,False,Alleine,Approved,None
APP_007419,STU_007419,True,False,Alleine,Approved,None
APP_007420,STU_007420,True,True,Alleine,Approved,None
APP_007421,STU_007421,True,True,Alleine,Pending,Switched
APP_007422,STU_007422,True,False,Alleine,Pending,Switched
APP_007423,STU_007423,True,False,Alleine,Pending,Switched
APP_007424,STU_007424,True,False,Alleine,Approved,None
APP_007425,STU_007425,True,False,Alleine,Rejected,None
APP_007426,STU_007426,True,True,Alleine,Approved,None
APP_007427,STU_007427,True,False,Alleine,Approved,None
APP_007428,STU_007428,True,False,Alleine,Approved,None
APP_007429,STU_007429,True,True,Alleine,Approved,None
APP_007430,STU_007430,True,False,Alleine,Approved,None
APP_007431,STU_007431,True,False,Alleine,Pending,Switched
APP_007432,STU_007432,True,False,Alleine,Approved,None
APP_007433,STU_007433,True,False,Alleine,Rejected,Timeout
APP_007434,STU_007434,True,False,Alleine,Pending,Switched
APP_007435,STU_007435,True,False,Alleine,Approved,None
APP_007436,STU_007436,True,False,Alleine,Approved,None
APP_007437,STU_007437,True,False,Alleine,Approved,None
APP_007438,STU_007438,True,False,Alleine,Approved,None
APP_007439,STU_007439,True,False,Alleine,Approved,None
APP_007440,STU_007440,True,False,Alleine,Approved,None
APP_007441,STU_007441,True,False,Alleine,Approved,None
APP_007442,STU_007442,True,False,Alleine,Pending,Switched
APP_007443,STU_007443,True,False,Alleine,Approved,None
APP_007444,STU_007444,True,False,Alleine,Rejected,None
APP_007445,STU_007445,True,False,Alleine,Approved,None
APP_007446,STU_007446,True,False,Alleine,Approved,None
APP_007447,STU_007447,True,False,Alleine,Rejected,Shortened
APP_007448,STU_007448,True,False,Alleine,Approved,None
APP_007449,STU_007449,True,True,Alleine,Pending,Switched
APP_007450,STU_007450,True,True,Alleine,Approved,None
APP_007451,STU_007451,True,False,Alleine,Approved,None
APP_007452,STU_007452,True,False,Alleine,Approved,None
APP_007453,STU_007453,True,False,Alleine,Approved,None
APP_007454,STU_007454,True,False,Alleine,Approved,None
APP_007455,STU_007455,True,False,Alleine,Approved,None
APP_007456,STU_007456,True,False,Alleine,Approved,None
APP_007457,STU_007457,True,False,Alleine,Approved,None
APP_007458,STU_007458,True,False,Alleine,Approved,None
APP_007459,STU_007459,True,True,Alleine,Approved,None
APP_007460,STU_007460,True,False,Alleine,Pending,Switched
APP_007461,STU_007461,True,False,Alleine,Approved,None
APP_007462,STU_007462,True,False,Alleine,Pending,Switched
APP_007463,STU_007463,True,False,Alleine,Pending,Switched
APP_007464,STU_007464,True,True,Alleine,Pending,Switched
APP_007465,STU_007465,True,False,Alleine,Approved,None
APP_007466,STU_007466,True,False,Alleine,Approved,None
APP_007467,STU_007467,True,False,Alleine,Approved,None
APP_007468,STU_007468,True,False,Alleine,Approved,None
APP_007469,STU_007469,True,False,Alleine,Approved,None
APP_007470,STU_007470,True,False,Alleine,Approved,None
APP_007471,STU_007471,True,False,Alleine,Approved,None
APP_007472,STU_007472,True,True,Alleine,Approved,None
APP_007473,STU_007473,True,False,Alleine,Approved,None
APP_007474,STU_007474,True,False,Alleine,Approved,None
APP_007475,STU_007475,True,True,Alleine,Approved,None
APP_007476,STU_007476,True,False,Alleine,Pending,Switched
APP_007477,STU_007477,True,True,Alleine,Rejected,Timeout
APP_007478,STU_007478,True,False,Alleine,Rejected,None
APP_007479,STU_007479,True,False,Alleine,Pending,Switched
APP_007480,STU_007480,True,False,Alleine,Rejected,None
APP_007481,STU_007481,True,False,Alleine,Rejected,None
APP_007482,STU_007482,True,True,Alleine,Approved,None
APP_007483,STU_007483,True,True,Alleine,Pending,Switched
APP_007484,STU_007484,True,False,Alleine,Rejected,None
APP_007485,STU_007485,True,False,Alleine,Rejected,Timeout
APP_007486,STU_007486,True,False,Alleine,Approved,None
APP_007487,STU_007487,True,False,Alleine,Rejected,None
APP_007488,STU_007488,True,False,Alleine,Approved,None
APP_007489,STU_007489,True,False,Alleine,Approved,None
APP_007490,STU_007490,True,False,Alleine,Rejected,Timeout
APP_007491,STU_007491,True,True,Alleine,Rejected,None
APP_007492,STU_007492,True,False,Alleine,Approved,None
APP_007493,STU_007493,True,False,Alleine,Approved,None
APP_007494,STU_007494,True,False,Alleine,Approved,None
APP_007495,STU_007495,True,False,Alleine,Approved,None
APP_007496,STU_007496,True,False,Alleine,Approved,None
APP_007497,STU_007497,True,False,Alleine,Rejected,Shortened
APP_007498,STU_007498,True,False,Alleine,Approved,None
APP_007499,STU_007499,True,False,Alleine,Approved,None
APP_007500,STU_007500,True,False,Alleine,Approved,None
APP_007501,STU_007501,True,False,Alleine,Approved,None
APP_007502,STU_007502,True,False,Alleine,Rejected,None
APP_007503,STU_007503,True,True,Alleine,Approved,None
APP_007504,STU_007504,True,False,Alleine,Approved,None
APP_007505,STU_007505,True,False,Alleine,Approved,None
APP_007506,STU_007506,True,True,Alleine,Approved,None
APP_007507,STU_007507,True,False,Alleine,Approved,None
APP_007508,STU_007508,True,False,Alleine,Approved,None
APP_007509,STU_007509,True,False,Alleine,Pending,Switched
APP_007510,STU_007510,True,True,Alleine,Approved,None
APP_007511,STU_007511,True,True,Alleine,Rejected,None
APP_007512,STU_007512,True,False,Alleine,Approved,None
APP_007513,STU_007513,True,True,Alleine,Approved,None
APP_007514,STU_007514,True,True,Alleine,Pending,Switched
APP_007515,STU_007515,True,False,Alleine,Rejected,Timeout
APP_007516,STU_007516,True,True,Alleine,Pending,Switched
APP_007517,STU_007517,True,False,Alleine,Pending,Switched
APP_007518,STU_007518,True,False,Alleine,Approved,None
APP_007519,STU_007519,True,False,Alleine,Approved,None
APP_007520,STU_007520,True,False,Alleine,Approved,None
APP_007521,STU_007521,True,False,Alleine,Rejected,None
APP_007522,STU_007522,True,False,Alleine,Approved,None
APP_007523,STU_007523,True,True,Alleine,Approved,None
APP_007524,STU_007524,True,True,Alleine,Pending,Switched
APP_007525,STU_007525,True,False,Alleine,Approved,None
APP_007526,STU_007526,True,False,Alleine,Pending,Switched
APP_007527,STU_007527,True,False,Alleine,Approved,None
APP_007528,STU_007528,True,False,Alleine,Rejected,None
APP_007529,STU_007529,True,False,Alleine,Approved,None
APP_007530,STU_007530,True,True,Alleine,Approved,None
APP_007531,STU_007531,True,False,Alleine,Approved,None
APP_007532,STU_007532,True,False,Alleine,Approved,None
APP_007533,STU_007533,True,False,Alleine,Rejected,Timeout
APP_007534,STU_007534,True,False,Alleine,Approved,None
APP_007535,STU_007535,True,False,Alleine,Approved,None
APP_007536,STU_007536,True,False,Alleine,Approved,None
APP_007537,STU_007537,True,False,Alleine,Approved,None
APP_007538,STU_007538,True,False,Alleine,Approved,None
APP_007539,STU_007539,True,True,Alleine,Approved,None
APP_007540,STU_007540,True,False,Alleine,Approved,None
APP_007541,STU_007541,True,False,Alleine,Approved,None
APP_007542,STU_007542,True,False,Alleine,Approved,None
APP_007543,STU_007543,True,False,Alleine,Approved,None
APP_007544,STU_007544,True,False,Alleine,Approved,None
APP_007545,STU_007545,True,False,Alleine,Rejected,None
APP_007546,STU_007546,True,False,Alleine,Approved,None
APP_007547,STU_007547,True,False,Alleine,Approved,None
APP_007548,STU_007548,True,False,Alleine,Approved,None
APP_007549,STU_007549,True,False,Alleine,Approved,None
APP_007550,STU_007550,True,True,Alleine,Approved,None
APP_007551,STU_007551,True,False,Alleine,Approved,None
APP_007552,STU_007552,True,False,Alleine,Approved,None
APP_007553,STU_007553,True,False,Alleine,Pending,Switched
APP_007554,STU_007554,True,True,Alleine,Rejected,None
APP_007555,STU_007555,True,False,Alleine,Approved,None
APP_007556,STU_007556,True,False,Alleine,Approved,None
APP_007557,STU_007557,True,False,Alleine,Approved,None
APP_007558,STU_007558,True,True,Alleine,Approved,None
APP_007559,STU_007559,True,False,Alleine,Rejected,Timeout
APP_007560,STU_007560,True,True,Alleine,Approved,None
APP_007561,STU_007561,True,False,Alleine,Approved,None
APP_007562,STU_007562,True,False,Alleine,Approved,None
APP_007563,STU_007563,True,True,Alleine,Approved,None
APP_007564,STU_007564,True,True,Alleine,Pending,Switched
APP_007565,STU_007565,True,False,Alleine,Rejected,Timeout
APP_007566,STU_007566,True,False,Alleine,Rejected,Shortened
APP_007567,STU_007567,True,False,Alleine,Approved,None
APP_007568,STU_007568,True,False,Alleine,Approved,None
APP_007569,STU_007569,True,True,Alleine,Pending,Switched
APP_007570,STU_007570,True,False,Alleine,Approved,None
APP_007571,STU_007571,True,False,Alleine,Approved,None
APP_007572,STU_007572,True,False,Alleine,Rejected,None
APP_007573,STU_007573,True,False,Alleine,Rejected,None
APP_007574,STU_007574,True,False,Alleine,Approved,None
APP_007575,STU_007575,True,True,Alleine,Approved,None
APP_007576,STU_007576,True,True,Alleine,Approved,None
APP_007577,STU_007577,True,False,Alleine,Pending,Switched
APP_007578,STU_007578,True,True,Alleine,Approved,None
APP_007579,STU_007579,True,False,Alleine,Approved,None
APP_007580,STU_007580,True,False,Alleine,Approved,None
APP_007581,STU_007581,True,True,Alleine,Approved,None
APP_007582,STU_007582,True,True,Alleine,Approved,None
APP_007583,STU_007583,True,True,Alleine,Rejected,None
APP_007584,STU_007584,True,True,Alleine,Approved,None
APP_007585,STU_007585,True,False,Alleine,Approved,None
APP_007586,STU_007586,True,True,Alleine,Rejected,Timeout
APP_007587,STU_007587,True,True,Alleine,Approved,None
APP_007588,STU_007588,True,False,Alleine,Approved,None
APP_007589,STU_007589,True,False,Alleine,Approved,None
APP_007590,STU_007590,True,True,Alleine,Approved,None
APP_007591,STU_007591,True,True,Alleine,Approved,None
APP_007592,STU_007592,True,False,Alleine,Approved,None
APP_007593,STU_007593,True,False,Alleine,Rejected,Shortened
APP_007594,STU_007594,True,False,Alleine,Approved,None
APP_007595,STU_007595,True,False,Alleine,Approved,None
APP_007596,STU_007596,True,True,Alleine,Rejected,Timeout
APP_007597,STU_007597,True,False,Alleine,Approved,None
APP_007598,STU_007598,True,False,Alleine,Approved,None
APP_007599,STU_007599,True,False,Alleine,Pending,Switched
APP_007600,STU_007600,True,False,Alleine,Approved,None
APP_007601,STU_007601,True,False,Alleine,Approved,None
APP_007602,STU_007602,True,False,Alleine,Rejected,None
APP_007603,STU_007603,True,False,Alleine,Approved,None
APP_007604,STU_007604,True,False,Alleine,Rejected,None
APP_007605,STU_007605,True,True,Alleine,Rejected,Timeout
APP_007606,STU_007606,True,False,Alleine,Approved,None
APP_007607,STU_007607,True,False,Alleine,Rejected,None
APP_007608,STU_007608,True,False,Alleine,Pending,Switched
APP_007609,STU_007609,True,False,Alleine,Approved,None
APP_007610,STU_007610,True,True,Alleine,Rejected,None
APP_007611,STU_007611,True,True,Alleine,Approved,None
APP_007612,STU_007612,True,False,Alleine,Approved,None
APP_007613,STU_007613,True,False,Alleine,Approved,None
APP_007614,STU_007614,True,False,Alleine,Approved,None
APP_007615,STU_007615,True,False,Alleine,Rejected,None
APP_007616,STU_007616,True,True,Alleine,Approved,None
APP_007617,STU_007617,True,False,Alleine,Approved,None
APP_007618,STU_007618,True,False,Alleine,Approved,None
APP_007619,STU_007619,True,False,Alleine,Approved,None
APP_007620,STU_007620,True,False,Alleine,Rejected,Timeout
APP_007621,STU_007621,True,False,Alleine,Approved,None
APP_007622,STU_007622,True,True,Alleine,Rejected,None
APP_007623,STU_007623,True,True,Alleine,Approved,None
APP_007624,STU_007624,True,False,Alleine,Approved,None
APP_007625,STU_007625,True,True,Alleine,Pending,Switched
APP_007626,STU_007626,True,True,Alleine,Approved,None
APP_007627,STU_007627,True,True,Alleine,Approved,None
APP_007628,STU_007628,True,False,Alleine,Approved,None
APP_007629,STU_007629,True,False,Alleine,Approved,None
APP_007630,STU_007630,True,False,Alleine,Approved,None
APP_007631,STU_007631,True,False,Alleine,Approved,None
APP_007632,STU_007632,True,False,Alleine,Rejected,Timeout
APP_007633,STU_007633,True,True,Alleine,Pending,Switched
APP_007634,STU_007634,True,False,Alleine,Approved,None
APP_007635,STU_007635,True,False,Alleine,Rejected,Shortened
APP_007636,STU_007636,True,False,Alleine,Rejected,None
APP_007637,STU_007637,True,False,Alleine,Rejected,None
APP_007638,STU_007638,True,False,Alleine,Approved,None
APP_007639,STU_007639,True,False,Alleine,Pending,Switched
APP_007640,STU_007640,True,False,Alleine,Approved,None
