case_id;event_id;activity;timestamp;sorting_integer;case_sorting_integer;org_resource
APP_001568;E_021641;Receive Missing Documents;2025-02-20 17:05:43;21641;11;System
APP_001806;E_021642;Send Notification;2025-02-20 17:06:59;21642;9;Clerk
APP_001806;E_021643;Application handled;2025-02-20 17:06:59;21643;10;System
APP_001788;E_021644;Request Missing Documents;2025-02-20 17:18:55;21644;7;Clerk
APP_001868;E_021645;Review Document;2025-02-20 17:19:37;21645;6;Clerk
APP_001568;E_021646;Review Document;2025-02-20 17:23:09;21646;12;Clerk
APP_001868;E_021647;Request Missing Documents;2025-02-20 17:29:37;21647;7;Clerk
APP_001568;E_021648;Assess Application;2025-02-20 17:51:20;21648;13;Clerk
APP_001883;E_021649;Application started;2025-02-20 18:04:52;21649;1;System
APP_001883;E_021650;Request Parent Data;2025-02-20 18:05:43;21650;2;System
APP_001568;E_021651;Calculate Claim;2025-02-20 18:09:46;21651;14;Clerk
APP_001568;E_021652;Send Notification;2025-02-20 18:16:14;21652;15;Clerk
APP_001568;E_021653;Application handled;2025-02-20 18:16:14;21653;16;System
APP_001884;E_021654;Application started;2025-02-20 18:27:17;21654;1;System
APP_001884;E_021655;Request Parent Data;2025-02-20 18:29:14;21655;2;System
APP_001486;E_021656;Receive Missing Documents;2025-02-20 18:37:21;21656;11;System
APP_001486;E_021657;Review Document;2025-02-20 18:47:21;21657;12;Clerk
APP_001486;E_021658;Assess Application;2025-02-20 19:26:50;21658;13;Clerk
APP_001486;E_021659;Calculate Claim;2025-02-20 19:44:58;21659;14;Clerk
APP_001885;E_021660;Application started;2025-02-20 19:47:45;21660;1;System
APP_001885;E_021661;Request Parent Data;2025-02-20 19:49:01;21661;2;System
APP_001486;E_021662;Send Notification;2025-02-20 20:04:17;21662;15;Clerk
APP_001486;E_021663;Application handled;2025-02-20 20:04:17;21663;16;System
APP_001886;E_021664;Application started;2025-02-20 21:09:28;21664;1;System
APP_001886;E_021665;Request Parent Data;2025-02-20 21:11:09;21665;2;System
APP_001811;E_021666;Receive Parent Data;2025-02-20 21:16:03;21666;3;System
APP_001811;E_021667;Send Application Mail;2025-02-20 21:17:18;21667;4;System
APP_001811;E_021668;Receive Application;2025-02-20 21:20:19;21668;5;System
APP_001811;E_021669;Review Document;2025-02-20 21:46:36;21669;6;Clerk
APP_001811;E_021670;Request Missing Documents;2025-02-20 21:57:03;21670;7;Clerk
APP_001887;E_021671;Application started;2025-02-20 22:07:06;21671;1;System
APP_001887;E_021672;Request Parent Data;2025-02-20 22:07:38;21672;2;System
APP_001888;E_021673;Application started;2025-02-21 00:13:53;21673;1;System
APP_001888;E_021674;Send Application Mail;2025-02-21 00:15:05;21674;2;System
APP_001888;E_021675;Receive Application;2025-02-21 00:18:40;21675;3;System
APP_001888;E_021676;Review Document;2025-02-21 00:38:37;21676;4;Clerk
APP_001888;E_021677;Request Missing Documents;2025-02-21 00:51:47;21677;5;Clerk
APP_001813;E_021678;Receive Missing Documents;2025-02-21 00:57:27;21678;6;System
APP_001889;E_021679;Application started;2025-02-21 00:59:24;21679;1;System
APP_001889;E_021680;Request Parent Data;2025-02-21 01:00:57;21680;2;System
APP_001813;E_021681;Review Document;2025-02-21 01:25:33;21681;7;Clerk
APP_001813;E_021682;Request Missing Documents;2025-02-21 01:40:24;21682;8;Clerk
APP_001820;E_021683;Receive Parent Data;2025-02-21 01:53:17;21683;3;System
APP_001820;E_021684;Send Application Mail;2025-02-21 01:55:16;21684;4;System
APP_001820;E_021685;Receive Application;2025-02-21 01:59:26;21685;5;System
APP_001752;E_021686;Receive Missing Documents;2025-02-21 02:17:05;21686;8;System
APP_001752;E_021687;Review Document;2025-02-21 02:35:27;21687;9;Clerk
APP_001752;E_021688;Request Missing Documents;2025-02-21 02:41:33;21688;10;Clerk
APP_001820;E_021689;Review Document;2025-02-21 02:43:19;21689;6;Clerk
APP_001820;E_021690;Request Missing Documents;2025-02-21 03:05:44;21690;7;Clerk
APP_001717;E_021691;Receive Missing Documents;2025-02-21 03:42:44;21691;11;System
APP_001717;E_021692;Review Document;2025-02-21 04:19:45;21692;12;Clerk
APP_001775;E_021693;Receive Parent Data;2025-02-21 04:44:37;21693;3;System
APP_001775;E_021694;Send Application Mail;2025-02-21 04:46:25;21694;4;System
APP_001717;E_021695;Assess Application;2025-02-21 04:47:42;21695;13;Clerk
APP_001775;E_021696;Receive Application;2025-02-21 04:48:13;21696;5;System
APP_001775;E_021697;Review Document;2025-02-21 05:14:10;21697;6;Clerk
APP_001717;E_021698;Calculate Claim;2025-02-21 05:22:06;21698;14;Clerk
APP_001717;E_021699;Send Notification;2025-02-21 05:27:06;21699;15;Clerk
APP_001717;E_021700;Application handled;2025-02-21 05:27:06;21700;16;System
APP_001775;E_021701;Assess Application;2025-02-21 05:34:13;21701;7;Clerk
APP_001775;E_021702;Send Rejection;2025-02-21 05:47:07;21702;8;Clerk
APP_001775;E_021703;Application handled;2025-02-21 05:47:07;21703;9;System
APP_001890;E_021704;Application started;2025-02-21 06:22:05;21704;1;System
APP_001890;E_021705;Request Parent Data;2025-02-21 06:22:48;21705;2;System
APP_001871;E_021706;Receive Parent Data;2025-02-21 06:32:43;21706;3;System
APP_001871;E_021707;Send Application Mail;2025-02-21 06:34:03;21707;4;System
APP_001871;E_021708;Receive Application;2025-02-21 06:37:54;21708;5;System
APP_001871;E_021709;Assess Application;2025-02-21 06:47:54;21709;6;Clerk
APP_001871;E_021710;Calculate Claim;2025-02-21 07:08:47;21710;7;Clerk
APP_001827;E_021711;Receive Parent Data;2025-02-21 07:18:37;21711;3;System
APP_001827;E_021712;Send Application Mail;2025-02-21 07:19:56;21712;4;System
APP_001871;E_021713;Send Notification;2025-02-21 07:21:22;21713;8;Clerk
APP_001871;E_021714;Application handled;2025-02-21 07:21:22;21714;9;System
APP_001827;E_021715;Receive Application;2025-02-21 07:23:10;21715;5;System
APP_001590;E_021716;Receive Missing Documents;2025-02-21 07:37:11;21716;8;System
APP_001827;E_021717;Review Document;2025-02-21 07:54:35;21717;6;Clerk
APP_001836;E_021718;Receive Parent Data;2025-02-21 08:03:49;21718;3;System
APP_001836;E_021719;Send Application Mail;2025-02-21 08:05:07;21719;4;System
APP_001590;E_021720;Review Document;2025-02-21 08:06:52;21720;9;Clerk
APP_001836;E_021721;Receive Application;2025-02-21 08:09:23;21721;5;System
APP_001827;E_021722;Request Missing Documents;2025-02-21 08:14:23;21722;7;Clerk
APP_001836;E_021723;Review Document;2025-02-21 08:19:23;21723;6;Clerk
APP_001590;E_021724;Request Missing Documents;2025-02-21 08:20:46;21724;10;Clerk
APP_001836;E_021725;Assess Application;2025-02-21 08:52:37;21725;7;Clerk
APP_001836;E_021726;Calculate Claim;2025-02-21 09:15:38;21726;8;Clerk
APP_001755;E_021727;Receive Missing Documents;2025-02-21 09:20:33;21727;8;System
APP_001836;E_021728;Send Notification;2025-02-21 09:28:11;21728;9;Clerk
APP_001836;E_021729;Application handled;2025-02-21 09:28:11;21729;10;System
APP_001755;E_021730;Review Document;2025-02-21 09:40:18;21730;9;Clerk
APP_001755;E_021731;Assess Application;2025-02-21 09:56:18;21731;10;Clerk
APP_001755;E_021732;Send Rejection;2025-02-21 10:09:43;21732;11;Clerk
APP_001755;E_021733;Application handled;2025-02-21 10:09:43;21733;12;System
APP_001713;E_021734;Receive Parent Data;2025-02-21 10:20:29;21734;3;System
APP_001713;E_021735;Send Application Mail;2025-02-21 10:23:28;21735;4;System
APP_001713;E_021736;Receive Application;2025-02-21 10:25:49;21736;5;System
APP_001785;E_021737;Receive Missing Documents;2025-02-21 10:33:29;21737;9;System
APP_001713;E_021738;Review Document;2025-02-21 10:44:52;21738;6;Clerk
APP_001785;E_021739;Review Document;2025-02-21 10:59:17;21739;10;Clerk
APP_001713;E_021740;Assess Application;2025-02-21 11:12:29;21740;7;Clerk
APP_001785;E_021741;Assess Application;2025-02-21 11:31:04;21741;11;Clerk
APP_001785;E_021742;Send Rejection;2025-02-21 11:43:47;21742;12;Clerk
APP_001785;E_021743;Application handled;2025-02-21 11:43:47;21743;13;System
APP_001713;E_021744;Calculate Claim;2025-02-21 11:46:12;21744;8;Clerk
APP_001739;E_021745;Receive Parent Data;2025-02-21 11:49:10;21745;3;System
APP_001739;E_021746;Send Application Mail;2025-02-21 11:50:39;21746;4;System
APP_001739;E_021747;Receive Application;2025-02-21 11:55:05;21747;5;System
APP_001713;E_021748;Send Notification;2025-02-21 11:56:55;21748;9;Clerk
APP_001713;E_021749;Application handled;2025-02-21 11:56:55;21749;10;System
APP_001891;E_021750;Application started;2025-02-21 12:24:29;21750;1;System
APP_001891;E_021751;Send Application Mail;2025-02-21 12:26:51;21751;2;System
APP_001891;E_021752;Receive Application;2025-02-21 12:29:49;21752;3;System
APP_001739;E_021753;Review Document;2025-02-21 12:31:41;21753;6;Clerk
APP_001739;E_021754;Assess Application;2025-02-21 13:01:21;21754;7;Clerk
APP_001891;E_021755;Review Document;2025-02-21 13:02:10;21755;4;Clerk
APP_001891;E_021756;Request Missing Documents;2025-02-21 13:11:31;21756;5;Clerk
APP_001739;E_021757;Calculate Claim;2025-02-21 13:26:24;21757;8;Clerk
APP_001739;E_021758;Send Notification;2025-02-21 13:38:58;21758;9;Clerk
APP_001739;E_021759;Application handled;2025-02-21 13:38:58;21759;10;System
APP_001722;E_021760;Receive Parent Data;2025-02-21 14:19:13;21760;3;System
APP_001722;E_021761;Send Application Mail;2025-02-21 14:22:07;21761;4;System
APP_001722;E_021762;Receive Application;2025-02-21 14:26:12;21762;5;System
APP_001722;E_021763;Review Document;2025-02-21 14:51:16;21763;6;Clerk
APP_001877;E_021764;Receive Parent Data;2025-02-21 15:01:01;21764;3;System
APP_001877;E_021765;Send Application Mail;2025-02-21 15:03:20;21765;4;System
APP_001877;E_021766;Receive Application;2025-02-21 15:05:13;21766;5;System
APP_001722;E_021767;Send Rejection;2025-02-21 15:08:32;21767;7;Clerk
APP_001722;E_021768;Application handled;2025-02-21 15:08:32;21768;8;System
APP_001877;E_021769;Review Document;2025-02-21 15:24:30;21769;6;Clerk
APP_001877;E_021770;Request Missing Documents;2025-02-21 15:37:09;21770;7;Clerk
APP_001740;E_021771;Receive Missing Documents;2025-02-21 15:40:31;21771;6;System
APP_001740;E_021772;Review Document;2025-02-21 15:57:26;21772;7;Clerk
APP_001878;E_021773;Receive Parent Data;2025-02-21 16:08:42;21773;3;System
APP_001878;E_021774;Send Application Mail;2025-02-21 16:11:02;21774;4;System
APP_001878;E_021775;Receive Application;2025-02-21 16:12:57;21775;5;System
APP_001716;E_021776;Receive Parent Data;2025-02-21 16:14:06;21776;3;System
APP_001716;E_021777;Send Application Mail;2025-02-21 16:16:03;21777;4;System
APP_001740;E_021778;Assess Application;2025-02-21 16:16:16;21778;8;Clerk
APP_001716;E_021779;Receive Application;2025-02-21 16:18:30;21779;5;System
APP_001718;E_021780;Receive Parent Data;2025-02-21 16:22:20;21780;3;System
APP_001718;E_021781;Send Application Mail;2025-02-21 16:24:55;21781;4;System
APP_001718;E_021782;Receive Application;2025-02-21 16:26:06;21782;5;System
APP_001718;E_021783;Review Document;2025-02-21 16:41:41;21783;6;Clerk
APP_001878;E_021784;Review Document;2025-02-21 16:43:18;21784;6;Clerk
APP_001740;E_021785;Calculate Claim;2025-02-21 16:49:06;21785;9;Clerk
APP_001716;E_021786;Review Document;2025-02-21 16:53:11;21786;6;Clerk
APP_001878;E_021787;Request Missing Documents;2025-02-21 16:53:59;21787;7;Clerk
APP_001740;E_021788;Send Notification;2025-02-21 16:59:21;21788;10;Clerk
APP_001740;E_021789;Application handled;2025-02-21 16:59:21;21789;11;System
APP_001892;E_021790;Application started;2025-02-21 16:59:23;21790;1;System
APP_001718;E_021791;Request Missing Documents;2025-02-21 16:59:57;21791;7;Clerk
APP_001892;E_021792;Request Parent Data;2025-02-21 17:00:01;21792;2;System
APP_001716;E_021793;Request Missing Documents;2025-02-21 17:04:52;21793;7;Clerk
APP_001672;E_021794;Receive Missing Documents;2025-02-21 17:22:08;21794;11;System
APP_001893;E_021795;Application started;2025-02-21 17:36:18;21795;1;System
APP_001893;E_021796;Request Parent Data;2025-02-21 17:36:54;21796;2;System
APP_001672;E_021797;Review Document;2025-02-21 17:42:17;21797;12;Clerk
APP_001720;E_021798;Receive Missing Documents;2025-02-21 17:55:36;21798;6;System
APP_001894;E_021799;Application started;2025-02-21 18:08:30;21799;1;System
APP_001894;E_021800;Request Parent Data;2025-02-21 18:09:25;21800;2;System
APP_001672;E_021801;Assess Application;2025-02-21 18:15:03;21801;13;Clerk
APP_001720;E_021802;Review Document;2025-02-21 18:17:53;21802;7;Clerk
APP_001720;E_021803;Request Missing Documents;2025-02-21 18:22:53;21803;8;Clerk
APP_001895;E_021804;Application started;2025-02-21 18:23:25;21804;1;System
APP_001895;E_021805;Request Parent Data;2025-02-21 18:24:48;21805;2;System
APP_001896;E_021806;Application started;2025-02-21 18:24:48;21806;1;System
APP_001896;E_021807;Request Parent Data;2025-02-21 18:25:59;21807;2;System
APP_001672;E_021808;Calculate Claim;2025-02-21 18:36:05;21808;14;Clerk
APP_001672;E_021809;Send Notification;2025-02-21 18:45:38;21809;15;Clerk
APP_001672;E_021810;Application handled;2025-02-21 18:45:38;21810;16;System
APP_001897;E_021811;Application started;2025-02-21 19:07:11;21811;1;System
APP_001897;E_021812;Request Parent Data;2025-02-21 19:07:46;21812;2;System
APP_001724;E_021813;Receive Parent Data;2025-02-21 19:17:27;21813;3;System
APP_001724;E_021814;Send Application Mail;2025-02-21 19:20:03;21814;4;System
APP_001724;E_021815;Receive Application;2025-02-21 19:24:18;21815;5;System
APP_001728;E_021816;Receive Missing Documents;2025-02-21 19:34:24;21816;11;System
APP_001798;E_021817;Receive Parent Data;2025-02-21 19:37:17;21817;3;System
APP_001798;E_021818;Send Application Mail;2025-02-21 19:39:37;21818;4;System
APP_001798;E_021819;Receive Application;2025-02-21 19:40:54;21819;5;System
APP_001866;E_021820;Receive Parent Data;2025-02-21 19:43:37;21820;3;System
APP_001898;E_021821;Application started;2025-02-21 19:44:51;21821;1;System
APP_001866;E_021822;Send Application Mail;2025-02-21 19:45:37;21822;4;System
APP_001610;E_021823;Receive Missing Documents;2025-02-21 19:45:42;21823;11;System
APP_001728;E_021824;Review Document;2025-02-21 19:45:45;21824;12;Clerk
APP_001898;E_021825;Send Application Mail;2025-02-21 19:46:09;21825;2;System
APP_001866;E_021826;Receive Application;2025-02-21 19:46:54;21826;5;System
APP_001898;E_021827;Receive Application;2025-02-21 19:50:01;21827;3;System
APP_001724;E_021828;Assess Application;2025-02-21 20:00:40;21828;6;Clerk
APP_001798;E_021829;Review Document;2025-02-21 20:06:33;21829;6;Clerk
APP_001610;E_021830;Review Document;2025-02-21 20:07:54;21830;12;Clerk
APP_001728;E_021831;Assess Application;2025-02-21 20:10:41;21831;13;Clerk
APP_001866;E_021832;Review Document;2025-02-21 20:13:54;21832;6;Clerk
APP_001724;E_021833;Calculate Claim;2025-02-21 20:18:49;21833;7;Clerk
APP_001610;E_021834;Send Rejection;2025-02-21 20:22:28;21834;13;Clerk
APP_001610;E_021835;Application handled;2025-02-21 20:22:28;21835;14;System
APP_001728;E_021836;Send Rejection;2025-02-21 20:23:47;21836;14;Clerk
APP_001728;E_021837;Application handled;2025-02-21 20:23:47;21837;15;System
APP_001724;E_021838;Send Notification;2025-02-21 20:23:49;21838;8;Clerk
APP_001724;E_021839;Application handled;2025-02-21 20:23:49;21839;9;System
APP_001898;E_021840;Review Document;2025-02-21 20:30:05;21840;4;Clerk
APP_001866;E_021841;Request Missing Documents;2025-02-21 20:30:40;21841;7;Clerk
APP_001798;E_021842;Request Missing Documents;2025-02-21 20:30:49;21842;7;Clerk
APP_001898;E_021843;Assess Application;2025-02-21 20:53:16;21843;5;Clerk
APP_001898;E_021844;Send Rejection;2025-02-21 21:04:14;21844;6;Clerk
APP_001898;E_021845;Application handled;2025-02-21 21:04:14;21845;7;System
APP_001899;E_021846;Application started;2025-02-21 21:14:12;21846;1;System
APP_001899;E_021847;Request Parent Data;2025-02-21 21:14:53;21847;2;System
APP_001824;E_021848;Receive Parent Data;2025-02-21 21:17:31;21848;3;System
APP_001824;E_021849;Send Application Mail;2025-02-21 21:19:50;21849;4;System
APP_001824;E_021850;Receive Application;2025-02-21 21:23:32;21850;5;System
APP_001824;E_021851;Request Missing Documents;2025-02-21 21:37:23;21851;6;Clerk
APP_001900;E_021852;Application started;2025-02-21 21:48:37;21852;1;System
APP_001900;E_021853;Request Parent Data;2025-02-21 21:50:05;21853;2;System
APP_001901;E_021854;Application started;2025-02-21 22:47:26;21854;1;System
APP_001901;E_021855;Request Parent Data;2025-02-21 22:49:11;21855;2;System
APP_001902;E_021856;Application started;2025-02-22 00:03:35;21856;1;System
APP_001902;E_021857;Request Parent Data;2025-02-22 00:04:23;21857;2;System
APP_001731;E_021858;Receive Parent Data;2025-02-22 01:22:51;21858;3;System
APP_001731;E_021859;Send Application Mail;2025-02-22 01:25:03;21859;4;System
APP_001731;E_021860;Receive Application;2025-02-22 01:28:34;21860;5;System
APP_001787;E_021861;Receive Parent Data;2025-02-22 01:43:06;21861;3;System
APP_001787;E_021862;Send Application Mail;2025-02-22 01:44:43;21862;4;System
APP_001787;E_021863;Receive Application;2025-02-22 01:45:51;21863;5;System
APP_001731;E_021864;Review Document;2025-02-22 01:55:02;21864;6;Clerk
APP_001731;E_021865;Request Missing Documents;2025-02-22 02:03:50;21865;7;Clerk
APP_001787;E_021866;Review Document;2025-02-22 02:08:03;21866;6;Clerk
APP_001787;E_021867;Request Missing Documents;2025-02-22 02:18:08;21867;7;Clerk
APP_001605;E_021868;Receive Missing Documents;2025-02-22 03:41:45;21868;8;System
APP_001605;E_021869;Review Document;2025-02-22 04:11:02;21869;9;Clerk
APP_001605;E_021870;Assess Application;2025-02-22 04:29:44;21870;10;Clerk
APP_001605;E_021871;Calculate Claim;2025-02-22 04:39:44;21871;11;Clerk
APP_001605;E_021872;Send Notification;2025-02-22 04:50:10;21872;12;Clerk
APP_001605;E_021873;Application handled;2025-02-22 04:50:10;21873;13;System
APP_001538;E_021874;Receive Missing Documents;2025-02-22 05:08:36;21874;11;System
APP_001538;E_021875;Review Document;2025-02-22 05:27:32;21875;12;Clerk
APP_001538;E_021876;Assess Application;2025-02-22 05:54:59;21876;13;Clerk
APP_001538;E_021877;Calculate Claim;2025-02-22 06:35:41;21877;14;Clerk
APP_001538;E_021878;Send Notification;2025-02-22 06:49:47;21878;15;Clerk
APP_001538;E_021879;Application handled;2025-02-22 06:49:47;21879;16;System
APP_001827;E_021880;Receive Missing Documents;2025-02-22 08:14:23;21880;8;System
APP_001827;E_021881;Review Document;2025-02-22 08:58:32;21881;9;Clerk
APP_001827;E_021882;Assess Application;2025-02-22 09:27:31;21882;10;Clerk
APP_001827;E_021883;Send Rejection;2025-02-22 09:37:38;21883;11;Clerk
APP_001827;E_021884;Application handled;2025-02-22 09:37:38;21884;12;System
APP_001555;E_021885;Receive Missing Documents;2025-02-22 10:08:22;21885;10;System
APP_001555;E_021886;Review Document;2025-02-22 10:35:48;21886;11;Clerk
APP_001629;E_021887;Receive Missing Documents;2025-02-22 10:50:06;21887;8;System
APP_001555;E_021888;Assess Application;2025-02-22 11:13:16;21888;12;Clerk
APP_001629;E_021889;Review Document;2025-02-22 11:27:54;21889;9;Clerk
APP_001555;E_021890;Calculate Claim;2025-02-22 11:30:49;21890;13;Clerk
APP_001555;E_021891;Send Notification;2025-02-22 11:38:31;21891;14;Clerk
APP_001555;E_021892;Application handled;2025-02-22 11:38:31;21892;15;System
APP_001629;E_021893;Request Missing Documents;2025-02-22 11:43:10;21893;10;Clerk
APP_001859;E_021894;Receive Parent Data;2025-02-22 13:19:09;21894;3;System
APP_001859;E_021895;Send Application Mail;2025-02-22 13:20:43;21895;4;System
APP_001859;E_021896;Receive Application;2025-02-22 13:21:44;21896;5;System
APP_001820;E_021897;Receive Missing Documents;2025-02-22 13:29:57;21897;8;System
APP_001859;E_021898;Assess Application;2025-02-22 13:52:31;21898;6;Clerk
APP_001820;E_021899;Review Document;2025-02-22 14:00:08;21899;9;Clerk
APP_001859;E_021900;Calculate Claim;2025-02-22 14:19:25;21900;7;Clerk
APP_001820;E_021901;Assess Application;2025-02-22 14:26:45;21901;10;Clerk
APP_001796;E_021902;Receive Parent Data;2025-02-22 14:26:52;21902;3;System
APP_001859;E_021903;Send Notification;2025-02-22 14:28:32;21903;8;Clerk
APP_001859;E_021904;Application handled;2025-02-22 14:28:32;21904;9;System
APP_001796;E_021905;Send Application Mail;2025-02-22 14:28:51;21905;4;System
APP_001796;E_021906;Receive Application;2025-02-22 14:31:03;21906;5;System
APP_001820;E_021907;Calculate Claim;2025-02-22 14:50:28;21907;11;Clerk
APP_001820;E_021908;Send Notification;2025-02-22 15:00:14;21908;12;Clerk
APP_001820;E_021909;Application handled;2025-02-22 15:00:14;21909;13;System
APP_001796;E_021910;Review Document;2025-02-22 15:01:33;21910;6;Clerk
APP_001796;E_021911;Request Missing Documents;2025-02-22 15:20:14;21911;7;Clerk
APP_001903;E_021912;Application started;2025-02-22 15:56:45;21912;1;System
APP_001903;E_021913;Request Parent Data;2025-02-22 15:57:52;21913;2;System
APP_001826;E_021914;Receive Parent Data;2025-02-22 16:13:51;21914;3;System
APP_001826;E_021915;Send Application Mail;2025-02-22 16:15:15;21915;4;System
APP_001826;E_021916;Receive Application;2025-02-22 16:19:49;21916;5;System
APP_001826;E_021917;Review Document;2025-02-22 16:45:51;21917;6;Clerk
APP_001826;E_021918;Request Missing Documents;2025-02-22 16:56:38;21918;7;Clerk
APP_001892;E_021919;Receive Parent Data;2025-02-22 17:00:01;21919;3;System
APP_001892;E_021920;Send Application Mail;2025-02-22 17:01:31;21920;4;System
APP_001892;E_021921;Receive Application;2025-02-22 17:03:51;21921;5;System
APP_001809;E_021922;Receive Parent Data;2025-02-22 17:18:42;21922;3;System
APP_001809;E_021923;Send Application Mail;2025-02-22 17:20:09;21923;4;System
APP_001809;E_021924;Receive Application;2025-02-22 17:21:56;21924;5;System
APP_001892;E_021925;Assess Application;2025-02-22 17:32:45;21925;6;Clerk
APP_001893;E_021926;Receive Parent Data;2025-02-22 17:36:54;21926;3;System
APP_001893;E_021927;Send Application Mail;2025-02-22 17:38:27;21927;4;System
APP_001893;E_021928;Receive Application;2025-02-22 17:41:10;21928;5;System
APP_001809;E_021929;Review Document;2025-02-22 17:55:07;21929;6;Clerk
APP_001892;E_021930;Calculate Claim;2025-02-22 17:55:32;21930;7;Clerk
APP_001782;E_021931;Receive Parent Data;2025-02-22 18:00:47;21931;3;System
APP_001782;E_021932;Send Application Mail;2025-02-22 18:01:56;21932;4;System
APP_001885;E_021933;Receive Parent Data;2025-02-22 18:02:37;21933;3;System
APP_001885;E_021934;Send Application Mail;2025-02-22 18:04:45;21934;4;System
APP_001892;E_021935;Send Notification;2025-02-22 18:04:55;21935;8;Clerk
APP_001892;E_021936;Application handled;2025-02-22 18:04:55;21936;9;System
APP_001782;E_021937;Receive Application;2025-02-22 18:06:28;21937;5;System
APP_001885;E_021938;Receive Application;2025-02-22 18:07:11;21938;5;System
APP_001809;E_021939;Request Missing Documents;2025-02-22 18:07:47;21939;7;Clerk
APP_001893;E_021940;Review Document;2025-02-22 18:08:54;21940;6;Clerk
APP_001894;E_021941;Receive Parent Data;2025-02-22 18:09:25;21941;3;System
APP_001894;E_021942;Send Application Mail;2025-02-22 18:11:09;21942;4;System
APP_001894;E_021943;Receive Application;2025-02-22 18:14:01;21943;5;System
APP_001893;E_021944;Send Rejection;2025-02-22 18:22:11;21944;7;Clerk
APP_001893;E_021945;Application handled;2025-02-22 18:22:11;21945;8;System
APP_001800;E_021946;Receive Missing Documents;2025-02-22 18:24:37;21946;11;System
APP_001782;E_021947;Review Document;2025-02-22 18:28:27;21947;6;Clerk
APP_001894;E_021948;Assess Application;2025-02-22 18:34:26;21948;6;Clerk
APP_001885;E_021949;Review Document;2025-02-22 18:42:11;21949;6;Clerk
APP_001782;E_021950;Request Missing Documents;2025-02-22 18:48:00;21950;7;Clerk
APP_001885;E_021951;Request Missing Documents;2025-02-22 18:49:32;21951;7;Clerk
APP_001894;E_021952;Calculate Claim;2025-02-22 18:49:49;21952;7;Clerk
APP_001800;E_021953;Review Document;2025-02-22 18:50:23;21953;12;Clerk
APP_001894;E_021954;Send Notification;2025-02-22 19:03:36;21954;8;Clerk
APP_001894;E_021955;Application handled;2025-02-22 19:03:36;21955;9;System
APP_001800;E_021956;Assess Application;2025-02-22 19:05:33;21956;13;Clerk
APP_001800;E_021957;Calculate Claim;2025-02-22 19:24:45;21957;14;Clerk
APP_001800;E_021958;Send Notification;2025-02-22 19:38:37;21958;15;Clerk
APP_001800;E_021959;Application handled;2025-02-22 19:38:37;21959;16;System
APP_001659;E_021960;Receive Missing Documents;2025-02-22 21:10:12;21960;7;System
APP_001659;E_021961;Review Document;2025-02-22 21:38:07;21961;8;Clerk
APP_001875;E_021962;Receive Parent Data;2025-02-22 21:57:16;21962;3;System
APP_001875;E_021963;Send Application Mail;2025-02-22 21:59:19;21963;4;System
APP_001659;E_021964;Assess Application;2025-02-22 22:00:25;21964;9;Clerk
APP_001875;E_021965;Receive Application;2025-02-22 22:03:43;21965;5;System
APP_001659;E_021966;Send Rejection;2025-02-22 22:12:59;21966;10;Clerk
APP_001659;E_021967;Application handled;2025-02-22 22:12:59;21967;11;System
APP_001875;E_021968;Review Document;2025-02-22 22:29:28;21968;6;Clerk
APP_001875;E_021969;Request Missing Documents;2025-02-22 22:42:21;21969;7;Clerk
APP_001901;E_021970;Receive Parent Data;2025-02-22 22:49:11;21970;3;System
APP_001901;E_021971;Send Application Mail;2025-02-22 22:50:53;21971;4;System
APP_001901;E_021972;Receive Application;2025-02-22 22:53:01;21972;5;System
APP_001901;E_021973;Review Document;2025-02-22 23:16:32;21973;6;Clerk
APP_001901;E_021974;Assess Application;2025-02-22 23:38:39;21974;7;Clerk
APP_001873;E_021975;Receive Parent Data;2025-02-22 23:43:07;21975;3;System
APP_001873;E_021976;Send Application Mail;2025-02-22 23:45:52;21976;4;System
APP_001873;E_021977;Receive Application;2025-02-22 23:50:38;21977;5;System
APP_001873;E_021978;Review Document;2025-02-23 00:07:09;21978;6;Clerk
APP_001901;E_021979;Calculate Claim;2025-02-23 00:13:56;21979;8;Clerk
APP_001901;E_021980;Send Notification;2025-02-23 00:32:18;21980;9;Clerk
APP_001901;E_021981;Application handled;2025-02-23 00:32:18;21981;10;System
APP_001873;E_021982;Assess Application;2025-02-23 00:34:47;21982;7;Clerk
APP_001873;E_021983;Calculate Claim;2025-02-23 00:54:08;21983;8;Clerk
APP_001873;E_021984;Send Notification;2025-02-23 01:11:39;21984;9;Clerk
APP_001873;E_021985;Application handled;2025-02-23 01:11:39;21985;10;System
APP_001688;E_021986;Receive Missing Documents;2025-02-23 01:14:59;21986;8;System
APP_001688;E_021987;Review Document;2025-02-23 01:35:10;21987;9;Clerk
APP_001688;E_021988;Request Missing Documents;2025-02-23 01:40:10;21988;10;Clerk
APP_001718;E_021989;Receive Missing Documents;2025-02-23 02:52:50;21989;8;System
APP_001718;E_021990;Review Document;2025-02-23 03:13:47;21990;9;Clerk
APP_001718;E_021991;Assess Application;2025-02-23 03:36:23;21991;10;Clerk
APP_001709;E_021992;Receive Missing Documents;2025-02-23 03:39:45;21992;11;System
APP_001904;E_021993;Application started;2025-02-23 03:46:09;21993;1;System
APP_001904;E_021994;Request Parent Data;2025-02-23 03:47:46;21994;2;System
APP_001604;E_021995;Receive Missing Documents;2025-02-23 03:53:45;21995;10;System
APP_001718;E_021996;Calculate Claim;2025-02-23 03:57:00;21996;11;Clerk
